,locs0,locs1,subject
0,-1.1231796,-0.07239774,0
1,-1.6453753,-0.78995234,1
2,-1.7343656,-0.9325044,2
3,-0.99968237,-0.1969775,3
4,-0.15709722,-0.9146032,4
5,-1.0491014,-2.3154452,5
6,1.5372828,0.6226448,6
7,-0.36232924,0.9392948,0
8,-1.4067711,-0.92772603,1
9,-1.4963943,-0.62254167,2
10,-1.1440125,-1.1069658,3
11,-2.1306152,-1.0959872,4
12,-0.012253642,-0.66557515,5
13,-1.8232667,-0.6268964,6
14,-0.9748044,1.0374466,0
15,-2.2443616,-0.05716014,1
16,-0.9605128,-0.95882773,2
17,0.044204593,-0.64378655,3
18,-0.874803,-0.9172069,4
19,2.9172163,0.13052595,5
20,-0.31905055,-0.573267,6
21,-1.2672704,1.0026499,0
22,-1.7193825,-0.83565414,1
23,-1.1080492,-0.04621625,2
24,-1.0023799,-0.4014395,3
25,-0.80683154,-0.30077553,4
26,-1.6084703,-1.2076076,5
27,-2.1416652,0.16712883,6
28,-1.0985216,0.64753914,0
29,-3.481452,-0.6012141,1
30,-2.1986823,-0.53769255,2
31,-2.216504,-0.31840906,3
32,0.6949098,-1.4316318,4
33,-2.5206609,-1.0986485,5
34,-0.89686155,-0.3102796,6
35,-1.2023611,-0.0035890043,0
36,-1.4237475,-0.26360843,1
37,-1.3796245,-1.2453465,2
38,-1.9239278,0.058006406,3
39,0.1601243,-0.2636392,4
40,-1.0490624,-1.178168,5
41,-0.42926145,-0.501349,6
42,-1.7782855,-0.14847061,0
43,-0.84860206,-0.61828154,1
44,-1.0470469,-0.9898001,2
45,-0.34683383,-1.4770768,3
46,-3.1117568,-1.3334835,4
47,-3.0108004,-1.3890095,5
48,-1.1904399,-0.39622912,6
49,-1.7948534,0.9227396,0
50,-2.7468586,-0.7809999,1
51,-1.3485641,-0.4049817,2
52,-0.6894938,-0.23393646,3
53,-0.3241397,-1.7024589,4
54,-0.5020631,0.5424434,5
55,-2.7940352,-0.59806776,6
56,-0.9059901,0.7607211,0
57,-1.198919,-1.1573346,1
58,-1.1986072,-0.7987887,2
59,-1.8435189,0.13363397,3
60,-0.6183412,-1.8557909,4
61,-1.4405481,-0.3702529,5
62,-1.3100868,-0.32484496,6
63,-0.9403782,1.2652622,0
64,-0.70854074,-1.3162317,1
65,-1.406184,-1.2668417,2
66,-0.5814063,-1.0377197,3
67,-2.1150184,-1.3205451,4
68,-1.5958767,-1.8782713,5
69,0.57986796,0.28382215,6
70,-1.420208,1.5278124,0
71,-1.9915907,-0.9849425,1
72,-1.549429,-0.56195366,2
73,-0.88010955,-0.10066524,3
74,-2.5852904,-1.5772855,4
75,-1.6423899,0.27488756,5
76,-0.800804,0.4907501,6
77,-1.5782615,-0.15215757,0
78,-1.2088395,-0.07858974,1
79,-2.343584,-0.7432121,2
80,0.0058270693,-0.78151643,3
81,-1.8215488,-1.426165,4
82,-1.0736527,-1.0786836,5
83,-0.9218271,1.1751262,6
84,-1.4177982,-0.5365399,0
85,-1.992514,-0.19750917,1
86,-1.5514246,-1.0963999,2
87,-0.53151625,-0.40873614,3
88,-3.4534087,-1.74661,4
89,-2.121728,-0.24307299,5
90,-1.9870678,-0.25130957,6
91,-0.84888667,1.1717664,0
92,-0.88541555,-0.3826509,1
93,-1.0035461,-1.4382248,2
94,-2.1691005,-0.3778331,3
95,-2.498125,-1.1829301,4
96,-0.42582667,-0.6635131,5
97,1.0916027,0.7083206,6
98,-1.4322234,0.72500396,0
99,-0.63890797,-0.5052434,1
100,-1.4452051,-0.7806021,2
101,-0.9330692,-1.0556756,3
102,-2.8042605,-1.4709003,4
103,-2.5444016,-1.6249714,5
104,-3.0543928,-0.45704877,6
105,-1.2324345,0.6965548,0
106,-1.5707238,-1.0147443,1
107,-0.8831753,-1.5163149,2
108,-1.3505801,0.33276093,3
109,-2.5233533,-2.460269,4
110,-0.8027035,0.10397673,5
111,0.5986396,0.56112146,6
112,-0.93236256,0.08758101,0
113,-1.7528392,-1.4509199,1
114,-2.0546494,-0.7206141,2
115,-2.3747423,-1.0366473,3
116,-1.899396,-1.2347273,4
117,-1.0286145,0.5258981,5
118,-2.3526897,-1.6348552,6
119,-1.6875217,-0.99032295,0
120,-1.880642,-0.9678079,1
121,-1.5363299,-0.5278498,2
122,-0.29260838,0.55941474,3
123,-2.9859734,-0.9764087,4
124,-1.5799215,-0.5459367,5
125,-0.6286513,-0.7205645,6
126,-1.4605953,0.13875338,0
127,-2.9764977,-0.40776712,1
128,-1.8723528,-1.2699399,2
129,-1.0368954,-1.6989307,3
130,-0.84584516,-1.3202438,4
131,-2.9371195,-1.1174538,5
132,-1.4666108,0.5417081,6
133,-2.0420265,0.32196042,0
134,-3.0721862,-0.0222888,1
135,-0.9257194,-1.0505937,2
136,-0.21965301,-0.785962,3
137,-1.3976413,-1.0630766,4
138,-1.9894756,-2.3345017,5
139,-1.5414504,-0.5772476,6
140,-1.3782178,0.73575205,0
141,-1.9974142,-0.74802434,1
142,-1.4917698,-0.998058,2
143,-1.4053056,0.3977316,3
144,-2.2132888,-2.1306338,4
145,-3.5809054,-2.1253183,5
146,0.002520442,0.1995425,6
147,-1.4083394,-1.4674833,0
148,-1.6954464,-0.27743095,1
149,-1.8867813,-1.0599488,2
150,-1.2411125,-0.29872626,3
151,-0.6119048,-0.8993751,4
152,-2.348816,-0.0010198355,5
153,-2.4356277,-1.3549925,6
154,-1.1668186,-0.45712617,0
155,-0.94621426,-0.45074898,1
156,-1.8994083,-0.6927027,2
157,-2.1573954,-0.18524036,3
158,-0.6696416,-2.2920587,4
159,-1.280075,-1.0899365,5
160,-0.27459717,0.2646704,6
161,-0.9832635,0.47490656,0
162,-1.8329526,-1.2779593,1
163,-0.92745787,-0.62403756,2
164,-1.6796361,-0.3413887,3
165,0.44832945,-1.277153,4
166,-1.6989591,-0.24807894,5
167,-4.550961,-0.3144215,6
168,-1.86173,-0.11156401,0
169,-1.1174517,-0.93924606,1
170,-1.7971774,-0.77047217,2
171,-1.6096832,0.1553576,3
172,0.8751023,-1.3750181,4
173,-1.2154746,-0.408514,5
174,-0.24013293,0.1821535,6
175,-1.4825641,0.2575252,0
176,-2.022741,-1.1715662,1
177,-1.5044935,-0.6618819,2
178,-1.7516748,-0.25423312,3
179,-1.739323,-1.6367502,4
180,-2.1371274,-0.40892306,5
181,-1.8682263,-0.8921648,6
