,dec temp,habitual tendency,subject
0,1.2381064,6.2536564,0
1,0.43055373,2.3533964,1
2,0.83041734,1.9481796,2
3,1.127694,1.3199983,3
4,1.1281265,1.1106007,4
5,0.90711725,3.027816,5
6,0.15791549,3.8587878,6
7,2.2755706,6.454756,0
8,0.55835485,2.3280797,1
9,0.5523882,2.0699427,2
10,1.0998867,3.4354048,3
11,0.3582154,3.8614635,4
12,0.9182766,2.5459778,5
13,0.44232604,2.0866063,6
14,1.1915152,4.399735,0
15,0.702348,4.2658706,1
16,0.5795685,2.432978,2
17,1.1976532,1.5552717,3
18,0.26973885,4.5410023,4
19,0.56022775,2.0586615,5
20,0.22041404,0.75516456,6
21,0.6904614,4.444039,0
22,0.6188256,3.513308,1
23,0.9427484,1.7463826,2
24,0.82865787,1.2202506,3
25,0.41325557,3.4558096,4
26,0.35277516,4.1077223,5
27,0.5304472,3.3828042,6
28,0.9153074,2.8755758,0
29,0.8492483,2.5317059,1
30,0.92494196,2.5808601,2
31,0.6940249,1.156048,3
32,0.65981627,2.0770538,4
33,0.8337157,1.9230902,5
34,0.38947108,2.024778,6
35,1.3234164,3.884494,0
36,0.679878,2.5467312,1
37,0.7568457,2.6886835,2
38,0.930852,3.5270815,3
39,0.4754989,3.7610195,4
40,0.90565854,1.1857791,5
41,0.3466888,1.8671209,6
42,0.9897292,3.845669,0
43,0.47264364,3.0271087,1
44,0.826759,2.9188347,2
45,0.80443615,3.5829735,3
46,0.7933461,1.6461825,4
47,0.924989,3.8686657,5
48,0.4851286,1.6289115,6
49,1.0634999,3.5736778,0
50,0.40196055,1.9197514,1
51,0.6507566,1.6388574,2
52,0.5531337,1.6394935,3
53,0.5946319,1.7153393,4
54,0.19533315,2.3953147,5
55,0.5082835,2.214282,6
56,1.0532274,3.9145985,0
57,0.6201116,1.6207649,1
58,0.6114009,2.3112676,2
59,0.51996696,4.411563,3
60,0.6192483,1.7493522,4
61,0.88001484,0.82878363,5
62,0.5573015,2.779985,6
63,1.1737205,3.8683672,0
64,0.7107151,4.1727276,1
65,0.7933987,3.1051278,2
66,0.8706672,3.4717994,3
67,0.6578249,2.7957225,4
68,0.21261227,3.1016972,5
69,0.35573784,1.3938779,6
70,0.9785545,2.6525114,0
71,0.9877287,3.645926,1
72,0.87058914,2.237935,2
73,0.79966676,2.565928,3
74,0.9806287,0.79728955,4
75,1.0850714,2.2387154,5
76,0.5410515,3.5908902,6
77,1.2972456,3.3300092,0
78,0.6205939,3.070948,1
79,1.0604923,2.8235302,2
80,0.6381376,3.4501057,3
81,0.65476847,3.4847918,4
82,0.94041085,1.4905924,5
83,0.51334405,1.5585835,6
84,1.4213886,6.1047316,0
85,0.3521274,2.856058,1
86,0.6424899,2.7042956,2
87,0.6586815,3.4194949,3
88,0.87868637,1.3219135,4
89,0.66387534,1.2492893,5
90,0.39594686,1.5628375,6
91,0.8810138,3.92146,0
92,0.63074595,3.815242,1
93,1.138509,1.632449,2
94,0.8353976,5.131383,3
95,0.35141912,1.3759421,4
96,0.48867437,3.63595,5
97,0.35066122,3.5526385,6
98,0.77088904,3.5379481,0
99,0.52529424,3.4298816,1
100,0.76318926,2.5019217,2
101,0.6898146,3.397357,3
102,0.51285166,2.1453052,4
103,0.45114183,4.4530177,5
104,0.29332379,1.8193114,6
105,0.9316455,3.5995421,0
106,0.33559737,1.5086412,1
107,0.55814695,1.7695084,2
108,0.5387397,3.0802848,3
109,0.8481711,1.0408484,4
110,0.52581835,2.6557007,5
111,0.3985477,3.53026,6
112,1.1058741,2.7129219,0
113,0.59468186,3.2735655,1
114,0.6537977,2.6910005,2
115,0.5910258,2.6300626,3
116,0.5683102,2.2061672,4
117,0.37655565,1.1717997,5
118,0.48700416,1.8285228,6
119,1.4367864,3.7830644,0
120,0.61964226,2.072321,1
121,0.9478121,1.8800895,2
122,0.86525464,2.21629,3
123,0.5903815,1.854038,4
124,0.79396397,1.4372314,5
125,0.28118005,3.770076,6
126,0.63037777,4.2764473,0
127,0.912916,3.558943,1
128,0.73185617,2.3253112,2
129,1.0736635,1.7529709,3
130,0.9177542,1.1965377,4
131,0.6419107,1.8954327,5
132,0.63018566,3.888204,6
133,1.6461943,3.251166,0
134,0.794526,3.2323325,1
135,0.76926005,2.1967306,2
136,0.65205896,1.4713026,3
137,0.9398169,1.006371,4
138,0.45044053,3.5285735,5
139,0.25573578,1.8865368,6
140,1.0428573,4.0459104,0
141,0.5608555,3.2678623,1
142,0.55564564,2.5068548,2
143,0.71848917,3.2793283,3
144,0.48895085,1.5849787,4
145,0.68680644,2.4639204,5
146,0.27724725,5.3094125,6
147,1.0774543,5.198131,0
148,0.5409057,1.9776754,1
149,0.6369736,2.307344,2
150,0.8195501,2.5927339,3
151,0.25723138,3.8352556,4
152,1.0834665,3.1291142,5
153,0.7752126,4.5398536,6
154,0.8031183,3.4830499,0
155,0.6621385,4.6881194,1
156,0.7071452,2.0337596,2
157,0.79701775,1.466445,3
158,0.49204373,2.222099,4
159,1.1109703,0.77100825,5
160,0.60777533,3.623624,6
161,1.814692,6.124816,0
162,0.33902228,2.3816483,1
163,0.7196844,2.3157642,2
164,0.7934371,5.0669813,3
165,0.45635915,4.5671754,4
166,0.52952015,3.2594328,5
167,0.39026845,3.4171972,6
168,0.8907101,3.2858326,0
169,0.8844421,3.1029205,1
170,0.90675986,2.5632405,2
171,1.3305125,2.0259864,3
172,0.41272563,2.2837987,4
173,0.4216836,3.8187597,5
174,0.5455698,4.9568205,6
175,0.72528213,3.4926927,0
176,0.5474351,1.745857,1
177,0.82928705,2.479501,2
178,0.815098,3.3382115,3
179,0.51432383,2.2094522,4
180,0.40995494,2.1114428,5
181,0.9296026,2.141303,6
182,0.99285716,4.222256,0
183,0.676633,3.2959688,1
184,0.7406492,2.2123332,2
185,0.7443441,2.1236727,3
186,0.77519286,2.4910655,4
187,0.3349574,2.1509953,5
188,0.30197203,2.8939013,6
189,0.94109905,4.8485737,0
190,0.7715032,2.4462726,1
191,0.81334203,2.4704144,2
192,0.6111289,1.9603503,3
193,0.51625204,2.828841,4
194,1.5032108,2.5002446,5
195,0.30579194,6.730423,6
196,1.2474331,3.9290433,0
197,0.6456303,3.4508407,1
198,0.5821722,2.5047693,2
199,1.3716675,3.4808552,3
200,0.36056572,1.792386,4
201,0.1795663,4.130028,5
202,0.47316992,1.4121549,6
203,0.5910535,2.5677238,0
204,0.8554218,3.290706,1
205,0.64664,2.2447124,2
206,0.8055725,1.8259718,3
207,0.39979368,5.387602,4
208,0.49507856,3.609823,5
209,0.43622816,2.9803648,6
210,1.3107729,3.4118366,0
211,0.5853516,3.44451,1
212,0.549423,1.996423,2
213,0.66291565,2.1494734,3
214,0.5278471,2.103782,4
215,0.4537286,2.5515885,5
216,0.49709237,1.0723888,6
217,1.7593076,6.8172626,0
218,0.4746101,3.3189418,1
219,0.77656686,1.6816208,2
220,0.762723,3.949287,3
221,0.5378364,2.663832,4
222,0.47900346,1.2104071,5
223,0.47134146,0.81610984,6
224,1.5086105,4.8801093,0
225,0.41268176,2.793379,1
226,0.5905939,1.9340206,2
227,1.1592536,2.8814867,3
228,0.4291373,3.3308468,4
229,0.38508534,2.1608799,5
230,0.54240763,1.5296104,6
231,0.6412533,3.5650296,0
232,0.7133042,2.441375,1
233,0.6774311,2.6468155,2
234,0.9926131,4.1858163,3
235,1.0720919,2.8606243,4
236,0.65173537,2.367886,5
237,0.20738064,1.9310321,6
238,1.3896432,4.3843966,0
239,0.26620364,1.9874674,1
240,0.81746686,2.1455946,2
241,1.1297204,2.468632,3
242,0.5070492,3.5516355,4
243,0.532834,3.0048563,5
244,0.56529033,4.9632087,6
245,1.2220005,3.7913358,0
246,0.31059796,2.3910236,1
247,0.71101344,1.9812106,2
248,1.4688292,3.0457613,3
249,0.4529223,4.6907907,4
250,0.47689942,1.5440621,5
251,0.3499544,4.0715914,6
252,1.0205842,3.1016328,0
253,0.70864975,2.0975397,1
254,0.6286577,2.8152723,2
255,0.64868593,2.7074695,3
256,0.4471247,1.2838969,4
257,0.7006465,1.9399879,5
258,0.2745328,2.5630798,6
259,0.9275036,3.13295,0
260,1.0480927,3.4168158,1
261,0.8764552,2.8405418,2
262,0.72166353,1.9195964,3
263,0.55154765,2.6883655,4
264,0.37138397,2.5610127,5
265,0.34672552,3.4085197,6
266,0.9779292,4.1865783,0
267,0.8909679,3.5469632,1
268,0.54440016,1.816937,2
269,0.8772234,1.7265226,3
270,0.4503038,3.2804286,4
271,0.42726088,4.732582,5
272,0.66967314,4.0128155,6
273,1.0936363,2.9470754,0
274,0.89529204,3.1903365,1
275,0.960155,2.0473685,2
276,0.77906066,2.8108523,3
277,0.62070215,1.4076345,4
278,0.57402587,1.1292042,5
279,0.28564414,2.7090569,6
280,0.8335263,2.6756673,0
281,0.47536755,1.7038145,1
282,0.5619469,2.522955,2
283,0.5790447,1.3888159,3
284,0.36756995,2.3557737,4
285,0.5102293,2.0420024,5
286,0.9347606,5.6479206,6
287,0.88165873,3.6225982,0
288,0.43613636,3.0525918,1
289,0.7421107,1.8488908,2
290,0.89546573,1.805413,3
291,0.4265433,2.038952,4
292,0.77645636,2.287174,5
293,0.6980239,2.7660542,6
294,0.73580974,2.6118145,0
295,0.54381025,2.1885104,1
296,0.5963432,2.228669,2
297,0.8659278,6.153573,3
298,0.74718845,2.453349,4
299,0.8820056,2.1682587,5
300,0.36687833,3.7066083,6
301,1.0652398,4.554366,0
302,0.67178357,3.3411539,1
303,0.78165704,2.3856246,2
304,0.66657674,5.3742604,3
305,0.24514927,2.3554783,4
306,0.8728996,2.068718,5
307,0.21666098,3.5111823,6
308,0.80777967,4.3398037,0
309,0.78087306,3.7715096,1
310,0.8790023,1.8930564,2
311,1.5799475,3.0418234,3
312,0.3760487,3.5848787,4
313,0.64353293,3.1474,5
314,0.2884676,3.0269809,6
315,1.383946,3.990526,0
316,0.8511349,3.3823469,1
317,0.52348,1.7854863,2
318,0.70846975,2.767669,3
319,0.86375886,1.2655118,4
320,0.19359411,1.3982885,5
321,0.32450265,3.091574,6
322,0.9379294,3.8910923,0
323,0.49063444,2.2652807,1
324,0.84101105,2.4279842,2
325,1.07204,1.8427144,3
326,0.49189967,1.3864644,4
327,0.38916585,2.8889048,5
328,0.21667959,2.0173004,6
329,0.9273709,2.3756537,0
330,0.77904636,2.8993168,1
331,0.6510296,1.8422449,2
332,0.7056057,2.5032399,3
333,0.9353715,1.9402255,4
334,0.66881806,0.96492404,5
335,0.41126537,2.600784,6
336,1.2015854,4.1375785,0
337,0.5415505,3.3956316,1
338,0.8251036,2.4367824,2
339,0.7960323,1.9824121,3
340,0.49281538,4.11868,4
341,0.67526335,1.3394163,5
342,0.61078876,2.891367,6
343,0.8192986,3.4350867,0
344,0.5589674,3.4463367,1
345,0.5989306,2.2900667,2
346,2.372325,2.5129347,3
347,0.72794026,1.4452181,4
348,1.2098695,1.0294487,5
349,0.22326627,3.236362,6
350,1.2114434,3.6711817,0
351,0.8683637,2.5952985,1
352,0.77969617,2.7943552,2
353,0.7603351,3.4422863,3
354,0.56905967,1.6724827,4
355,0.38561,2.6623435,5
356,0.31476882,2.4030771,6
357,1.079471,4.8746643,0
358,0.32725936,1.9061718,1
359,1.0091286,2.5006473,2
360,0.63342756,1.5327513,3
361,0.6359521,3.4160912,4
362,0.5650528,2.205368,5
363,0.31396013,2.0674477,6
364,1.3865898,4.200227,0
365,0.5130721,2.912569,1
366,0.757929,2.3801322,2
367,1.0065161,3.3616323,3
368,0.6884128,1.6552687,4
369,0.7623404,2.2052057,5
370,0.47276512,4.945628,6
371,0.9984149,5.1642375,0
372,0.9878367,2.0616157,1
373,1.3385055,2.3901148,2
374,1.0859435,1.919387,3
375,0.41217947,4.615722,4
376,0.55509585,1.2916,5
377,0.62030184,3.0345728,6
378,0.725163,3.7192922,0
379,0.79717135,2.1818058,1
380,1.070863,2.157454,2
381,0.772934,2.792823,3
382,0.48466828,3.207462,4
383,0.5113801,0.49636388,5
384,0.48324198,4.3818655,6
385,0.74098164,2.9066083,0
386,0.81092095,2.1127176,1
387,0.94110096,1.7784808,2
388,0.7632333,2.1282103,3
389,0.43109953,3.4385645,4
390,0.590908,1.4585263,5
391,0.25714126,3.0549502,6
392,0.8923354,3.235642,0
393,0.44254884,2.4209533,1
394,0.72053665,3.3621387,2
395,0.7747382,4.321045,3
396,0.7490957,1.2513882,4
397,0.4512079,3.8479853,5
398,0.14754725,0.99122393,6
399,2.0120008,5.895196,0
400,0.3990471,2.3889968,1
401,0.85271466,2.7330885,2
402,0.8502095,5.512025,3
403,0.43363452,2.1914062,4
404,0.40509254,2.2945113,5
405,0.4123451,4.5671177,6
406,1.2955437,3.9391181,0
407,0.8423568,2.9581034,1
408,0.87647164,2.4301956,2
409,0.6623017,3.7703543,3
410,0.40199068,3.9921262,4
411,0.60606706,2.6378262,5
412,0.4345063,1.3908093,6
413,1.3595507,3.4572778,0
414,0.44968253,3.5058677,1
415,1.0459279,3.3606386,2
416,1.6237367,2.2978184,3
417,1.003537,0.84652305,4
418,0.73924714,2.3425658,5
419,0.47608706,4.016861,6
420,0.94364154,4.8492174,0
421,0.54494226,2.0506408,1
422,0.59606427,2.131568,2
423,1.13648,2.2117672,3
424,0.83549327,1.6495485,4
425,0.662511,1.0039365,5
426,0.21644062,3.0011983,6
427,0.8883413,2.3635256,0
428,0.6546558,4.085046,1
429,0.5563659,2.183026,2
430,1.1354885,3.3629897,3
431,0.53053737,2.2507856,4
432,0.8656934,2.147868,5
433,0.6297461,3.1757033,6
434,1.4283992,4.9235415,0
435,0.5099779,3.0782197,1
