,dec temp,habitual tendency,subject
0,0.38733286,2.4066622,0
1,1.4598312,4.1033316,1
2,0.8933319,2.2338579,2
3,0.3714983,2.872474,3
4,0.93228805,2.3436759,4
5,0.925437,2.7322927,5
6,1.0450242,2.7691543,6
7,0.4645458,3.0799384,0
8,0.6277882,4.3915257,1
9,0.30886102,3.0109482,2
10,0.8831109,2.1418538,3
11,1.1305114,3.5180333,4
12,1.0440567,3.3249366,5
13,0.67676455,3.540139,6
14,0.814134,3.1189287,0
15,0.57782537,2.355091,1
16,1.0217533,3.1672027,2
17,1.4142197,2.9990644,3
18,0.9958639,3.224335,4
19,0.5287295,5.636868,5
20,0.7443553,3.8728297,6
21,0.7216842,1.7320584,0
22,0.88524336,2.9518578,1
23,0.6170493,4.3004045,2
24,0.91170156,1.3708895,3
25,0.7709276,3.787305,4
26,1.0202112,4.283629,5
27,0.47930124,1.6136597,6
28,1.2948264,2.141255,0
29,0.88728464,2.3394408,1
30,2.5254912,3.18282,2
31,1.0109755,3.2218242,3
32,0.82451797,2.8490992,4
33,0.8172714,3.586496,5
34,0.4484245,2.8659823,6
35,0.64066046,3.362676,0
36,0.98668224,4.4055996,1
37,0.36736968,2.8451872,2
38,0.4540692,2.068639,3
39,0.82422435,3.832417,4
40,1.0548193,4.977994,5
41,0.46811795,3.1177993,6
42,0.6222535,3.7363033,0
43,0.71541715,2.110427,1
44,0.3415959,3.1022148,2
45,0.4397306,5.0350866,3
46,0.4295561,3.564336,4
47,0.5691442,4.4265337,5
48,0.8386159,1.6760633,6
49,0.9291789,1.9365399,0
50,0.7732939,2.7986183,1
51,0.84446913,1.8420897,2
52,1.1027231,3.715835,3
53,0.7047338,2.7077749,4
54,0.82231164,4.3746977,5
55,0.83670056,2.0767167,6
56,0.78797466,1.60815,0
57,0.6105215,2.4694915,1
58,0.5551596,3.2261138,2
59,0.6538994,2.7637253,3
60,0.9108498,3.9699469,4
61,1.0815778,4.458068,5
62,0.7559104,2.143938,6
63,0.66039276,3.1224535,0
64,0.576035,5.091486,1
65,1.0627364,3.7009385,2
66,0.79271823,2.9736462,3
67,0.70904815,2.1706078,4
68,0.515358,3.555783,5
69,0.5182318,3.1223745,6
70,0.79410285,1.7732501,0
71,0.90527236,4.078349,1
72,0.63897777,2.5980916,2
73,0.7895577,2.6771352,3
74,0.6786158,2.8394866,4
75,0.78488165,3.1894114,5
76,0.7530392,1.9756355,6
77,1.0644194,2.6853683,0
78,0.48651206,2.9295712,1
79,1.0761101,2.7820241,2
80,0.65565753,2.9567237,3
81,1.1342093,2.2900274,4
82,0.5692555,4.2539563,5
83,0.3615634,2.047003,6
84,0.58957213,2.9906414,0
85,0.6734828,2.504271,1
86,0.8936335,4.073273,2
87,1.5933955,3.155953,3
88,1.0471084,3.4506729,4
89,0.54700327,3.1993103,5
90,0.5564012,3.5348592,6
91,0.52000463,5.651963,0
92,0.94954085,3.024033,1
93,0.63089395,3.5468469,2
94,1.2246635,1.9465029,3
95,0.8965436,3.333768,4
96,1.0583953,3.7754674,5
97,0.8309856,3.1541917,6
98,0.4114462,4.179776,0
99,0.65085757,4.2415924,1
100,0.7961022,2.9734912,2
101,0.7746898,3.734334,3
102,1.2058841,2.749607,4
103,0.5821758,2.375562,5
104,0.5451941,3.7211905,6
105,0.8390248,3.4947414,0
106,0.37531942,2.9967782,1
107,0.73220646,5.1257186,2
108,1.068828,3.285488,3
109,0.8915285,4.3048277,4
110,0.4208031,2.7030966,5
111,0.90691775,2.9692836,6
112,0.53460467,3.7996662,0
113,0.73589504,2.5132852,1
114,1.4590743,1.5158893,2
115,1.6390018,1.691009,3
116,0.7313968,3.5265753,4
117,1.8545806,3.7513132,5
118,0.43503988,2.1119637,6
119,0.97605795,3.4274623,0
120,0.75287116,3.3321216,1
121,1.132418,2.6480207,2
122,0.390833,3.0560699,3
123,0.7930033,2.6314006,4
124,0.38551477,4.0977674,5
125,0.45787197,2.2067764,6
126,0.52967376,3.4301662,0
127,0.6420672,1.71593,1
128,0.7137178,2.5688581,2
129,1.017901,4.0670753,3
130,0.7446008,3.4475102,4
131,0.6915646,3.1886504,5
132,0.66533774,3.3021843,6
133,0.5305413,4.9575224,0
134,0.46352413,3.3230937,1
135,0.7846158,3.5978243,2
136,0.83078635,3.3347864,3
137,0.98121023,3.09448,4
138,0.7816106,3.095548,5
139,0.5559484,3.019971,6
140,0.59032893,3.2278643,0
141,1.224102,4.301906,1
142,1.4150316,4.4095454,2
143,0.90266776,2.9922547,3
144,0.55103725,3.3010385,4
145,0.5003582,3.8243284,5
146,0.28778386,4.503036,6
147,0.47158018,4.2544093,0
148,1.302139,3.4023166,1
149,0.27428043,3.1474087,2
150,0.5247896,3.910042,3
151,0.88660634,2.3661213,4
152,1.0859122,4.699686,5
153,1.3183849,0.96963584,6
154,0.70443153,3.6094906,0
155,0.59505457,4.714166,1
156,0.47809774,3.4013975,2
157,0.82102513,2.5204988,3
158,0.9928005,3.8477764,4
159,0.69774246,3.651191,5
160,0.78281355,2.2899032,6
161,1.5835804,4.716119,0
162,1.4275713,3.2293966,1
163,1.1525602,4.4346437,2
164,0.563791,1.6340429,3
165,0.94822526,2.688058,4
166,0.5904752,3.6165855,5
167,0.5362458,3.7363994,6
168,0.9780928,2.4991715,0
169,1.2683814,3.8564992,1
170,0.97996384,3.0624385,2
171,0.80410767,2.1209059,3
172,1.0476834,3.0069442,4
173,0.6835293,3.7637587,5
174,1.1062446,1.2664185,6
175,0.7651896,3.8157365,0
176,0.5249419,1.7565857,1
177,0.8188286,4.0457435,2
178,0.64551264,1.3649652,3
179,0.7596359,3.139652,4
180,1.0157939,3.2140265,5
181,0.39403155,3.6367037,6
182,0.5600188,2.826675,0
183,1.456834,2.2679482,1
184,0.77463853,2.2769423,2
185,1.2272568,1.3405328,3
