,inferred dec temp,subject,inferred habitual tendency
0,2.2192323,0,5.7330704
1,2.4777393,1,3.4817216
2,2.0693831,2,3.0801241
3,2.4288917,3,3.7658057
4,2.2136567,4,2.4722643
5,2.3966186,5,3.173397
6,2.6427217,6,4.6501846
