,locs0,locs1,subject
0,-2.3344798,-0.6770652,0
1,-2.2209706,-0.8945828,1
2,-0.48429704,-0.26630437,2
3,-1.9313143,-1.007562,3
4,-2.5167582,-0.51475173,4
5,-1.4995304,-1.1741726,5
6,-1.593768,-2.2642298,6
7,-2.4390256,-0.41039103,0
8,-3.0841691,-0.8713309,1
9,-1.3438227,-1.2834637,2
10,-1.9812195,-2.5433354,3
11,-1.9691762,-0.4599231,4
12,-2.5181031,-0.44442073,5
13,-2.0365734,-0.44880688,6
14,-2.1312625,-1.4736104,0
15,-2.1745367,-0.57909423,1
16,-0.8420453,-1.1351818,2
17,-2.588027,-0.8574167,3
18,-2.5981634,-0.5007427,4
19,-2.253524,-0.29058167,5
20,-2.351024,-1.363686,6
21,-0.86482096,-2.2910771,0
22,-2.017649,-1.1410781,1
23,-1.9003265,-0.9268626,2
24,-2.4910688,-0.5121764,3
25,-1.9630406,-1.169235,4
26,-2.1501212,-0.9045429,5
27,-2.1230898,-1.1793613,6
28,-2.834364,-0.24898964,0
29,-1.7697082,-1.193184,1
30,-2.3165135,-1.4811661,2
31,-2.0669606,-0.8070679,3
32,-2.0940425,-0.80587274,4
33,-2.371834,-0.55731285,5
34,-2.4619346,-1.0525416,6
35,-2.655396,-0.64952314,0
36,-1.9995813,-0.52548015,1
37,-1.9270395,-0.4307517,2
38,-1.6075816,-0.6630877,3
39,-2.2414649,-1.1664935,4
40,-2.510528,-0.5114961,5
41,-3.1367147,-0.5553597,6
42,-2.556104,-0.7822157,0
43,-2.9104342,-1.082823,1
44,-2.1335888,-0.5524931,2
45,-2.0224442,-0.46522856,3
46,-2.591281,-0.50206876,4
47,-2.3114116,-0.93921524,5
48,-1.9492028,-1.4306589,6
49,-1.3502803,-1.114345,0
50,-1.5661855,0.11981875,1
51,-2.0456583,-1.1121005,2
52,-3.4685657,-0.468714,3
53,-2.1924942,-0.9485078,4
54,-2.0028782,-0.8929892,5
55,-2.356842,-1.0978428,6
56,-1.5859665,-1.2443305,0
57,-1.982035,-0.08202547,1
58,-3.1797209,-0.8943116,2
59,-2.9387777,-0.90810573,3
60,-2.1925073,-1.3299272,4
61,-2.1247401,-0.36269593,5
62,-2.6273768,-0.5661707,6
63,-3.306048,0.32677835,0
64,-3.2194028,-0.70059454,1
65,-1.9945953,-0.8630811,2
66,-1.9992309,-2.2989388,3
67,-1.7817156,-0.73315823,4
68,-2.7131412,-0.30922666,5
69,-2.0800674,-1.1707221,6
70,-1.2253577,-1.659782,0
71,-2.90512,-0.99597913,1
72,-3.7766795,-1.4370439,2
73,-2.4332104,-1.3309523,3
74,-2.6560287,-0.5162776,4
75,-2.411151,-0.43322125,5
76,-2.9136167,-1.2839209,6
77,-2.3261073,-1.094439,0
78,-1.4457595,-0.6282146,1
79,-4.117975,-0.39096114,2
80,-2.5202193,-1.3585689,3
81,-2.263142,-0.6886501,4
82,-2.7539234,-1.3472933,5
83,-2.2547917,-1.603421,6
84,-2.3593402,-0.24296266,0
85,-0.6539701,-0.54537714,1
86,-2.9327526,-1.030868,2
87,-2.1422195,-2.3803759,3
88,-1.9665599,-0.43252224,4
89,-2.6935494,-1.1590424,5
