,inferred dec temp,subject,inferred habitual tendency
0,1.491579,0,4.629314
1,1.1050247,1,3.4127488
2,1.1497185,2,2.7814927
3,1.1982859,3,3.5326207
4,0.87166005,4,1.8720617
5,0.8773826,5,2.2538362
6,0.9022752,6,4.04803
