,locs0,locs1,subject
0,-2.9298992,-1.0370502,0
1,-1.529232,0.03693971,1
2,-2.4788842,-0.56632566,2
3,-0.1658962,-2.657801,3
4,-1.6716051,-2.2793698,4
5,-2.066423,-0.28749552,5
6,-2.1883264,-1.4097319,6
7,-1.1313262,-1.2016253,7
8,-3.1462452,-1.6755297,0
9,-1.2667714,0.90144444,1
10,-2.2332356,-0.8883969,2
11,-1.1123402,-1.4120253,3
12,-2.8252707,-0.743978,4
13,-1.5540664,0.49172953,5
14,-1.4899626,-1.2089407,6
15,-2.5896192,-0.0064384937,7
16,-2.3474824,-2.125236,0
17,-1.2799572,-1.4583201,1
18,-2.409198,-0.09214693,2
19,-1.7422326,-1.3809965,3
20,-2.6751597,-0.3591056,4
21,-2.1471715,1.4812498,5
22,-1.6750985,-0.8602635,6
23,-1.8422332,-1.8776447,7
24,-1.9968456,-2.3925536,0
25,-0.973706,2.3684442,1
26,-1.9083192,-0.820067,2
27,-0.4175474,-0.39022958,3
28,-1.7873027,-1.5706645,4
29,-2.2048664,0.7227839,5
30,-1.6915267,-1.2141439,6
31,-1.0866199,-1.5987313,7
32,-2.3461723,-2.73015,0
33,-1.2116269,-0.13013992,1
34,-2.393407,-0.82891124,2
35,0.03413725,-3.604373,3
36,-2.560293,-0.5591123,4
37,-1.8011863,-0.16786113,5
38,-0.7942868,-1.4082341,6
39,-0.67531306,-1.6796787,7
40,-2.635246,-1.6658244,0
41,-0.8468766,2.4305878,1
42,-2.3823073,0.3427586,2
43,-0.3413042,-1.5838628,3
44,-2.912649,-1.5090355,4
45,-2.3164449,0.46579555,5
46,-1.5157325,-1.0226266,6
47,-0.9981983,-1.0278602,7
48,-2.7802496,-0.9503314,0
49,-1.166266,-0.6290904,1
50,-1.2315075,-0.70930684,2
51,-0.77141523,-1.2309401,3
52,-2.1577952,-1.4330423,4
53,-2.200089,0.17157131,5
54,-2.3375497,-1.093477,6
55,-1.2570987,-1.4053934,7
56,-2.5962121,-1.3389548,0
57,-1.8192661,-0.3387368,1
58,-2.5818243,-0.81533736,2
59,0.4327057,-2.2199903,3
60,-2.0681994,-0.86036956,4
61,-1.4887671,0.6266582,5
62,-1.976761,-1.4815739,6
63,-2.0671592,-0.53140783,7
64,-2.485853,-1.9580115,0
65,-1.445947,1.1754696,1
66,-2.0425823,-0.6017492,2
67,-1.002584,-1.1700361,3
68,-2.1299949,-1.9845455,4
69,-1.8337172,0.45303124,5
70,-1.3360294,-1.5662372,6
71,-2.0040574,-0.6464534,7
72,-2.3879426,-0.50403047,0
73,-1.2237922,0.8411453,1
74,-2.490351,0.034902573,2
75,-0.6999592,-1.6559182,3
76,-2.3605864,-1.658457,4
77,-1.789781,-0.17437813,5
78,-2.6033144,-0.990529,6
79,-1.4997382,-1.2415774,7
80,-1.8627672,-1.7352546,0
