,inferred dec temp,subject,inferred habitual tendency
0,2.249082,0,3.177567
1,2.6293035,1,5.5115027
2,2.29057,2,6.195749
3,3.930306,3,2.5295062
4,2.2750719,4,2.691687
5,2.5121026,5,6.781719
6,2.2112505,6,2.5660632
7,2.5106876,7,2.9476035
