,dec temp,habitual tendency,subject
0,2.2010994,3.3475254,0
1,3.1411955,0.9748339,1
2,6.710363,3.430163,2
3,8.3006935,0.8159441,3
4,0.6814233,4.788737,4
5,2.2864518,6.9608603,5
6,4.0863137,6.354293,6
7,5.8618355,3.364384,7
8,7.4776735,3.3669946,0
9,2.9041932,5.127735,1
10,5.616408,2.5075736,2
11,5.3948307,4.6947556,3
12,2.7231238,4.224346,4
13,4.2680683,6.3358183,5
14,1.6921277,5.6070385,6
15,1.294626,6.2001414,7
16,0.70400184,4.911048,0
17,5.9350576,8.2850685,1
18,1.0127746,5.648007,2
19,2.6029947,3.6281202,3
20,1.972668,4.0075192,4
21,5.2939634,8.404971,5
22,5.4670534,3.2955513,6
23,2.7660937,3.6389482,7
24,3.095341,5.2923603,0
25,3.1205106,8.571844,1
26,5.1894135,3.6374407,2
27,4.418644,3.2751937,3
28,8.456949,5.530792,4
29,3.7785842,5.227829,5
30,6.6529207,2.5479887,6
31,5.836923,5.4056478,7
32,5.6269355,4.236686,0
33,3.9666862,2.7701924,1
34,2.701278,7.127162,2
35,4.369121,4.786153,3
36,8.114767,3.7092865,4
37,4.1190715,5.5224047,5
38,0.62145627,2.23664,6
39,2.8827193,2.377288,7
40,2.4022915,5.404812,0
41,1.5635765,5.9230847,1
42,2.3152115,5.695404,2
43,6.331998,6.5990167,3
44,3.29394,5.3921137,4
45,6.112101,7.327807,5
46,1.3695865,4.201997,6
47,2.5643337,2.6459935,7
48,2.0972016,5.2183056,0
49,2.745572,1.0133909,1
50,3.8587759,5.977659,2
51,4.993052,2.2819843,3
52,5.5846643,3.726359,4
53,2.3222897,5.566232,5
54,2.309112,4.5197797,6
55,3.9385173,2.4597213,7
56,2.314029,5.1924877,0
57,5.3210316,7.996499,1
58,1.4717461,4.0353804,2
59,2.7788877,4.477818,3
60,5.2586584,4.0334764,4
61,6.453128,6.5804887,5
62,4.2402916,6.364017,6
63,3.6933043,6.9229836,7
64,1.3113326,4.1482754,0
65,7.853226,9.158455,1
66,5.1287355,3.9449415,2
67,3.5487056,5.331583,3
68,7.699005,2.1396122,4
69,4.155225,8.305227,5
70,6.181969,2.393211,6
71,4.748335,1.4403021,7
72,4.9371924,4.77709,0
73,6.5152783,7.4575715,1
74,4.365423,6.0374727,2
75,2.8017929,7.399226,3
76,8.00609,5.3519497,4
77,2.8589993,5.814268,5
78,3.0390775,1.9929241,6
79,2.9877567,4.905902,7
80,2.1421351,2.8195162,0
81,3.0253005,7.699881,1
82,2.248034,8.847061,2
83,2.6908774,3.2739532,3
84,6.538339,2.4008386,4
85,1.8310246,5.187151,5
86,4.679461,4.219423,6
87,4.3437605,6.6244164,7
88,0.38202015,8.328522,0
89,4.028756,1.5233757,1
90,3.8333428,4.880039,2
91,4.6223207,2.476587,3
92,1.3806535,4.6571608,4
93,5.62366,5.4529133,5
94,2.270868,6.660464,6
95,2.9518065,6.757931,7
96,4.8024983,3.6588764,0
97,2.722124,6.7161407,1
98,1.625796,5.1294365,2
99,1.5625805,0.87898105,3
100,1.8152399,1.6820307,4
101,4.694529,6.471176,5
102,1.8332427,4.5320473,6
103,5.6914616,5.7969446,7
104,2.5848074,4.5639906,0
105,4.2014513,4.0334444,1
106,2.454345,4.317356,2
107,6.5035086,7.869297,3
108,2.0323675,8.554056,4
109,1.0726542,2.784739,5
110,2.4887795,0.9039675,6
111,5.1951766,4.198398,7
112,4.928752,2.923218,0
113,4.6770673,2.8700843,1
114,3.095532,3.1692653,2
115,2.1420765,6.771219,3
116,3.2520337,3.4464788,4
117,3.5440838,5.462585,5
118,3.2695298,1.578351,6
119,5.7059984,3.6325562,7
120,8.220137,2.075118,0
121,3.6441157,2.3900099,1
122,5.3879027,5.220274,2
123,5.3859253,2.5856473,3
124,3.6222243,2.4129207,4
125,4.7784204,6.4686675,5
126,2.458208,5.7304974,6
127,3.7792602,4.1145186,7
128,1.0038168,2.71902,0
129,5.510954,3.3027892,1
130,1.6909151,2.9610946,2
131,5.4291553,6.0753865,3
132,7.806707,2.45463,4
133,3.308101,6.8750687,5
134,1.4329283,1.4646773,6
135,5.4789753,1.8994353,7
136,6.07125,4.389818,0
137,5.2789025,4.5233326,1
138,0.78636885,6.2937803,2
139,3.3491907,3.2777796,3
140,7.1021166,5.532579,4
141,6.29469,6.927176,5
142,8.059372,5.067518,6
143,3.801725,2.3027852,7
144,4.521291,4.433238,0
145,4.3926005,3.7080338,1
146,4.840855,5.098193,2
147,7.8210635,6.814723,3
148,5.9547815,7.1998854,4
149,4.6773176,6.853343,5
150,2.9074922,0.9994589,6
151,3.2348323,3.3261976,7
152,7.2949114,3.2533622,0
153,4.9785914,3.373433,1
154,1.4023328,6.168565,2
155,1.441022,6.0086813,3
156,1.3219697,4.0653353,4
157,3.1572154,5.817418,5
158,3.1208367,2.5170124,6
159,5.2854433,2.8329048,7
160,1.9947397,4.2973857,0
161,4.0211926,5.7975793,1
162,3.7695823,3.1040537,2
163,3.7382176,3.6499271,3
164,6.5055304,5.0295014,4
165,3.1327958,1.4991779,5
166,2.0041294,3.3678155,6
167,4.8426585,2.4643936,7
168,8.636268,2.77276,0
169,1.3570197,1.7115141,1
170,4.572752,4.0478983,2
171,4.0717278,6.903122,3
172,4.123707,2.5506525,4
173,4.0111265,5.226793,5
174,5.5149083,6.460731,6
175,2.5213132,1.7914906,7
176,3.5130165,1.9936186,0
177,1.5417192,7.074297,1
178,2.9522572,5.5297976,2
179,5.015666,1.7026304,3
180,7.5418634,5.2154207,4
181,5.371253,7.2788315,5
182,3.8392262,2.2768836,6
183,3.7068467,2.7398155,7
184,2.8182826,4.077594,0
185,4.834343,4.428614,1
186,8.050888,3.4301205,2
187,4.09685,3.0469334,3
188,4.8441553,2.4339316,4
189,2.9962163,5.7963486,5
190,2.8720012,3.4124768,6
191,5.103816,3.1975012,7
192,7.280743,2.485486,0
193,4.1652837,8.0163765,1
194,5.4648647,2.0061913,2
195,7.2975373,1.8599195,3
196,1.826817,2.3055348,4
197,6.704074,9.281344,5
198,3.5077953,4.823064,6
199,6.962192,5.9110003,7
200,8.573845,1.7683684,0
201,2.0846515,4.207872,1
202,1.8839203,3.7548914,2
203,6.519203,2.598364,3
204,5.941298,4.5195017,4
205,2.0361285,5.8828735,5
