,dec temp,habitual tendency,subject
0,2.406793,6.2093143,0
1,2.9074302,3.9156272,1
2,1.6572462,2.8335505,2
3,1.9637282,4.6833873,3
4,1.3999698,0.8952376,4
5,6.1574388,4.806387,5
6,0.6097332,5.7500668,6
7,2.6633742,7.948611,0
8,2.723775,2.7572803,1
9,1.8873518,2.6992605,2
10,0.85208845,4.0425835,3
11,1.7612021,3.1401148,4
12,0.20835742,1.4048724,5
13,0.30470997,4.097676,6
14,1.507122,2.5755236,0
15,1.1453928,2.829666,1
16,1.0285618,2.529125,2
17,2.284914,6.4257536,3
18,1.036027,2.3560228,4
19,4.5854945,3.679945,5
20,0.18882236,1.7501142,6
21,1.2896692,3.5550656,0
22,1.827466,3.0814104,1
23,1.6738429,2.9043832,2
24,2.0713325,3.1064296,3
25,0.9824444,2.630002,4
26,0.15464953,0.78148353,5
27,0.50115734,3.0817862,6
28,1.6908239,3.1953483,0
29,1.2096082,3.7376113,1
30,1.5162342,2.181643,2
31,0.9739591,5.263668,3
32,0.84322035,2.334008,4
33,1.7805803,3.4375772,5
34,0.8893437,5.7323494,6
35,2.0733032,4.838406,0
36,4.137226,4.3742375,1
37,1.2696481,3.2431986,2
38,1.6007583,3.1269195,3
39,2.3076117,1.7053149,4
40,1.3344301,3.6576915,5
41,1.4367021,4.0562935,6
42,2.3129053,5.4981465,0
43,2.0257432,4.1905284,1
44,1.492569,1.5275825,2
45,0.8694432,3.0078597,3
46,2.084804,1.5045598,4
47,0.8370388,1.3944068,5
48,0.9133545,2.2437418,6
49,2.1261575,4.891389,0
50,1.0347071,2.6633165,1
51,0.99394953,2.3490522,2
52,1.4574142,3.8007612,3
53,0.62255377,1.8173196,4
54,0.7832737,0.59855455,5
55,1.9866825,5.998143,6
56,1.458876,6.496783,0
57,0.6932426,4.784502,1
58,1.545202,4.9401684,2
59,1.7326734,3.46951,3
60,0.49547258,2.612688,4
61,1.4337975,1.5743103,5
62,0.48607272,2.2648497,6
63,1.813599,5.542255,0
64,0.98111993,3.9822888,1
65,1.3175957,4.3136797,2
66,3.6346612,2.9147677,3
67,1.2997711,3.6782184,4
68,0.22490883,2.6088324,5
69,3.5350344,8.721355,6
70,1.7606523,5.2724485,0
71,0.92651165,3.116716,1
72,1.1672257,1.8270152,2
73,1.2675363,5.4300985,3
74,2.153785,1.819347,4
75,0.5440393,0.66104424,5
76,1.8926172,6.842401,6
77,1.5160003,3.8686883,0
78,1.9447088,4.5398345,1
79,1.83917,4.4486976,2
80,3.5884318,6.8106184,3
81,1.8603604,1.2341392,4
82,0.8933652,4.713049,5
83,1.3767173,5.4495907,6
84,2.2704003,3.562067,0
85,1.2735213,4.331449,1
86,1.5135623,3.7616873,2
87,0.56895137,3.2073429,3
