,inferred dec temp,subject,inferred habitual tendency
0,1.0952451,0,2.9617178
1,1.076167,1,3.2787354
2,1.2316415,2,3.0672529
3,0.89360064,3,2.5156407
4,1.0497713,4,3.16584
5,1.1474845,5,3.151513
6,0.9099912,6,2.4965014
