,dec temp,habitual tendency,subject
0,0.37268853,2.7817054,0
1,0.76751626,2.7622619,1
2,0.25159934,3.313688,2
3,0.7131588,1.2980543,3
4,0.53670317,1.7616547,4
5,1.2177528,2.0044794,5
6,0.7649374,1.7597244,6
7,0.522236,4.528372,0
8,0.30575222,1.9347999,1
9,0.73586583,2.6853828,2
10,0.46264058,2.0556672,3
11,0.8347389,3.1006768,4
12,0.8854922,2.2778563,5
13,1.0249615,1.4434929,6
14,0.7900952,2.6850271,0
15,0.4143312,3.6276805,1
16,0.29250777,2.528968,2
17,0.4877953,3.7745771,3
18,0.75951517,2.4031253,4
19,0.42485806,2.8753796,5
20,0.7525241,1.896326,6
21,0.686766,4.2744284,0
22,0.42697027,2.3936424,1
23,0.45661932,2.4503543,2
24,0.24873509,4.7335043,3
25,0.63544524,3.1675568,4
26,0.4818381,3.2171657,5
27,0.55862343,2.1929832,6
28,0.47590327,3.3669016,0
29,0.6209842,2.9510796,1
30,0.4068506,2.3822877,2
31,0.58731604,2.5065718,3
32,0.39837146,3.2225122,4
33,1.1135359,3.1580806,5
34,0.6430205,4.6399326,6
35,0.31539467,2.8141463,0
36,0.4227398,3.764466,1
37,0.39822036,2.2420192,2
38,0.9793689,2.6183507,3
39,0.7431432,3.8151212,4
40,0.296833,2.7419245,5
41,0.60552794,2.993977,6
42,0.52532756,2.727292,0
43,0.50126064,2.1895504,1
44,0.55140114,2.5715363,2
45,0.6470264,2.708434,3
46,1.0196767,2.8999686,4
47,0.3586532,3.354951,5
48,0.9028742,2.2653,6
49,0.44128534,2.646741,0
50,0.46781358,2.7862005,1
51,0.27541137,1.6763908,2
52,0.43253556,2.5768566,3
53,0.50937086,2.2361493,4
54,0.59650505,2.7068462,5
55,0.42512602,2.8153386,6
56,0.35586423,2.037084,0
57,0.9000281,3.982719,1
58,0.3778376,4.392874,2
59,0.5686241,2.7137926,3
60,0.5978295,2.2065163,4
61,0.7048747,3.7895246,5
62,0.54187924,4.382761,6
63,0.81184936,3.9373991,0
64,0.7224422,2.8463447,1
65,0.29217505,2.0064125,2
66,0.83542717,2.6318297,3
67,0.69366544,3.3903346,4
68,0.761804,3.3888066,5
69,0.5627371,4.151621,6
70,0.7419114,3.8021185,0
71,0.5097179,2.4704976,1
72,0.34456247,2.2389696,2
73,0.576219,1.5742056,3
74,0.69670826,3.6846602,4
75,0.47817293,2.5146694,5
