,dec temp,habitual tendency,subject
0,4.4988317,0.1476292,0
1,2.7347124,0.7543524,1
2,5.252001,0.4080599,2
3,3.3179483,0.37821966,3
4,1.140176,0.47913635,4
5,0.35959038,0.08232543,5
6,7.362874,0.6325005,6
7,5.1836057,0.24556763,7
8,3.4736156,0.7782284,8
9,2.1924548,0.5260529,9
10,2.3528044,0.6356806,0
11,3.5463676,0.9043901,1
12,3.7146773,0.8688692,2
13,2.8164458,0.2867393,3
14,1.4624782,0.40322658,4
15,0.7930971,0.47368944,5
16,5.3673725,0.7111056,6
17,3.903539,0.22967914,7
18,2.293941,0.5459105,8
19,1.3827772,0.72856754,9
20,4.83535,0.10769544,0
21,4.0405216,0.718461,1
22,5.7016735,0.117049366,2
23,3.5543313,0.7099927,3
24,1.4709187,0.3398145,4
25,0.34538373,0.09187871,5
26,6.4259048,0.29574043,6
27,3.1624856,0.86752826,7
28,3.7949526,0.2686221,8
29,1.8650097,0.21860006,9
30,2.769842,0.12542544,0
31,3.1087809,0.8137917,1
32,4.8376975,0.06164586,2
33,2.918477,0.34166932,3
34,1.5978545,0.47639722,4
35,0.52646554,0.22462663,5
36,5.9023805,0.70309293,6
37,3.238715,0.8192939,7
38,4.985708,0.11281246,8
39,1.6870404,0.33168042,9
40,3.900523,0.1457108,0
41,3.3796468,0.6607818,1
42,5.9183974,0.25484732,2
43,2.274308,0.39386487,3
44,1.6954988,0.18708786,4
45,0.69254446,0.2742613,5
46,7.3665094,0.8384193,6
47,3.1869144,0.50721574,7
48,2.9515967,0.5809528,8
49,2.223315,0.48543927,9
50,3.2383451,0.12698293,0
51,4.2421794,0.8706203,1
52,5.6362767,0.3056891,2
53,3.509896,0.114656515,3
54,1.0312121,0.53691304,4
55,0.41452324,0.4063377,5
56,5.4907327,0.38513902,6
57,4.040909,0.32750145,7
58,5.307762,0.12337556,8
59,1.7740179,0.6411081,9
60,2.373916,0.067320056,0
61,2.6613305,0.61663747,1
62,4.760312,0.55312264,2
63,2.4352098,0.4967511,3
64,1.0020261,0.6199783,4
65,0.30113274,0.15488729,5
66,5.8702908,0.24281378,6
67,4.2381983,0.4336504,7
68,3.543233,0.5255987,8
69,2.7101495,0.17425562,9
70,4.9350777,0.19326644,0
71,3.0564034,0.5326273,1
72,5.8943186,0.3200643,2
73,2.3125799,0.4825735,3
74,1.080521,0.5844752,4
75,0.34333736,0.42734283,5
76,4.4858274,0.57159877,6
77,2.8366165,0.113266654,7
78,4.0050426,0.20278423,8
79,1.9221923,0.520406,9
80,3.3119726,0.5738011,0
81,2.234306,0.73913926,1
82,5.609095,0.41252822,2
83,2.747613,0.37636977,3
84,1.3910227,0.7221304,4
85,0.3725761,0.22473703,5
86,7.080508,0.7816926,6
87,5.5063553,0.47426635,7
88,4.501523,0.32684907,8
89,1.9862053,0.50950223,9
90,3.3937144,0.032839373,0
91,3.6786718,0.8432443,1
92,4.842273,0.69041836,2
93,3.4189012,0.18125391,3
94,0.8288076,0.93093854,4
95,0.46486884,0.24856693,5
96,7.936265,0.34468895,6
97,5.548243,0.36934638,7
98,4.0070667,0.6151776,8
99,1.7014294,0.47604424,9
100,2.8343935,0.2281437,0
101,3.159335,0.44781718,1
102,6.6267424,0.77297693,2
103,3.1652327,0.48637056,3
104,2.0468392,0.54083705,4
105,0.32301944,0.24090879,5
106,6.1857514,0.7522608,6
107,3.870644,0.1859293,7
108,4.134879,0.3418601,8
109,1.5480613,0.38732395,9
110,3.0653515,0.6633206,0
111,3.7578359,0.56184405,1
112,4.487143,0.07809301,2
113,2.7813334,0.26922515,3
