,inferred dec temp,subject,inferred habitual tendency
0,2.2128413,0,7.031412
1,1.5486077,1,2.5351605
2,1.7031369,2,1.9441643
3,1.7183428,3,2.5205908
4,1.629329,4,2.0690532
5,1.9493366,5,2.8201756
6,1.6963384,6,2.2160175
