,locs0,locs1,subject
0,-1.6705703,0.88802063,0
1,-2.1151857,-0.8689903,1
2,-1.8750767,-2.2166228,2
3,-2.7751775,-0.9392197,3
4,-2.028532,-2.152002,4
5,-2.3202565,-0.45454472,5
6,-2.1650186,-0.9708054,6
7,-0.86168486,2.1019568,0
8,-1.7675388,-1.7761798,1
9,-2.1787016,-1.6212459,2
10,-3.5521452,-0.82762027,3
11,-2.0134573,-2.3923702,4
12,-2.7155688,-0.9898688,5
13,-1.875451,-1.8616552,6
14,-1.5555652,0.6416721,0
15,-2.190047,-2.1691225,1
16,-1.3546231,-2.000815,2
17,-1.9209764,-1.1508944,3
18,-2.8411996,-1.700015,4
19,-1.8716304,-0.38169175,5
20,-1.2893872,-3.0761452,6
21,-2.4468684,-0.83318883,0
22,-2.6226847,-1.822553,1
23,-2.2876403,-0.70365083,2
24,-2.9266224,-0.8047247,3
25,-1.5833406,-2.498453,4
26,-2.0146227,-1.4746593,5
27,-2.1021452,-1.7484169,6
28,-1.2304811,0.5082452,0
29,-2.187739,-1.1528399,1
30,-2.5889099,-1.5054567,2
31,-2.8974495,-1.8927395,3
32,-2.1069736,-1.2245204,4
33,-2.6469824,-0.29130447,5
34,-1.9320661,-1.518664,6
35,-1.0330911,1.2507505,0
36,-2.0526586,-2.4244318,1
37,-1.8520905,-2.6407704,2
38,-2.9582655,-1.201034,3
39,-1.7466308,-2.8793783,4
40,-1.6068866,-0.45667702,5
41,-1.1631259,-2.1202383,6
42,-0.96776325,1.6361911,0
43,-2.4557898,-1.3984704,1
44,-2.6072512,-0.6861341,2
45,-2.5054774,-2.4113407,3
46,-2.1329658,-1.2166106,4
47,-2.2969153,0.03385347,5
48,-2.0294495,-1.4497137,6
49,-1.9917037,0.22554228,0
50,-2.1810174,-0.40192413,1
51,-2.6241164,-1.7581975,2
52,-2.340049,-1.1590924,3
53,-2.1849046,-1.4679123,4
54,-1.4417313,-0.4575199,5
55,-1.9511927,-2.0158405,6
56,-1.0343645,0.7812574,0
57,-2.6965547,-1.6795143,1
58,-2.376483,-1.46891,2
59,-2.4280472,-1.8890758,3
60,-2.331742,-1.4496073,4
61,-1.6548262,-1.5170789,5
62,-1.402053,-2.0059037,6
63,-1.7507104,-0.2816646,0
