,dec temp,habitual tendency,subject
0,2.3356817,8.626841,0
1,2.7948909,2.4806736,1
2,5.092377,1.1944009,2
3,8.311757,1.6662138,3
4,1.7374556,0.5117064,4
5,3.2546382,1.972809,5
6,1.4367085,1.7190063,6
7,1.7257072,5.8260546,0
8,1.7194085,2.6283298,1
9,1.8807449,5.5724454,2
10,1.8266528,2.2412384,3
11,2.7209082,2.1180115,4
12,1.0139723,3.2930489,5
13,2.9593267,0.46046782,6
14,1.8093655,5.8619843,0
15,2.5674787,3.6944232,1
16,3.0014393,2.1532967,2
17,7.5542336,1.6764838,3
18,2.1100755,0.86752224,4
19,0.41217655,3.4859898,5
20,0.88236684,3.392858,6
21,2.9769967,8.783451,0
22,2.6244473,7.078042,1
23,1.2334262,3.0369756,2
24,1.2097375,2.244153,3
25,2.5546217,1.4729974,4
26,2.1444693,1.7660964,5
27,1.0225703,4.039087,6
28,2.9542246,8.84765,0
29,2.231532,5.25369,1
30,0.88663906,3.7813072,2
31,2.1508183,2.807084,3
32,2.0081422,1.6133864,4
33,0.6895158,3.069739,5
34,2.6977105,2.8461375,6
35,2.0727332,6.3823605,0
36,3.3989036,2.927028,1
37,2.513348,2.6727386,2
38,2.419801,2.4584062,3
39,2.1516776,2.8481066,4
40,2.3356907,2.8743954,5
41,3.1373165,1.3432395,6
42,2.0442638,6.819274,0
43,1.4310489,4.2976937,1
44,5.139554,0.2710467,2
45,0.78246325,3.5810537,3
46,0.665481,1.1053662,4
47,1.3175333,3.1815224,5
48,1.7685518,2.7058115,6
49,3.0726244,8.046019,0
50,1.8809171,2.8482642,1
51,2.1626189,1.0886489,2
52,1.0715659,3.356369,3
53,2.8731728,4.814333,4
54,1.1616681,1.5658011,5
55,2.0683517,6.395025,6
56,2.9431822,8.530091,0
57,2.4981747,1.7193611,1
58,1.203032,1.8480992,2
59,5.986645,3.5094383,3
60,2.2360663,1.0489533,4
61,3.3451085,2.4969053,5
62,1.1984738,2.5845914,6
63,2.4622674,8.686386,0
64,1.193607,2.8099134,1
65,4.130194,1.2529492,2
66,0.6837806,3.3836088,3
67,0.7896864,3.8326826,4
68,2.1767023,2.9824104,5
69,0.88188565,3.221229,6
70,2.3190184,7.612323,0
71,2.8142862,6.032997,1
72,3.7457237,1.278823,2
73,3.9943097,3.8601174,3
74,2.3023148,0.5666069,4
75,4.1191497,3.826121,5
76,1.8059379,3.59161,6
77,4.598596,9.410772,0
78,2.1236095,2.894259,1
79,2.7774954,2.1418843,2
80,2.9425147,4.61422,3
81,1.9857608,1.6746466,4
82,6.356311,0.87192684,5
83,0.9423038,3.6716363,6
84,2.5233974,7.4167223,0
85,1.0498098,1.2986659,1
86,1.7503268,4.1807384,2
87,1.2213941,6.822459,3
88,2.2269468,1.9136887,4
89,7.9744263,2.015469,5
90,1.542145,1.4128199,6
91,2.2123313,7.2741146,0
92,1.6845311,4.2830415,1
93,1.138769,3.2320962,2
94,5.1392846,1.8108124,3
95,1.4961746,5.3483315,4
96,0.4776847,4.9554,5
97,1.8907399,2.6810794,6
98,2.950702,8.3444605,0
99,0.978827,1.9657981,1
100,1.7307138,3.629725,2
101,2.182319,1.1179389,3
102,2.7185454,1.3276006,4
103,1.115387,3.2345986,5
104,1.9733654,2.9917464,6
105,2.5370464,8.525053,0
106,1.4498279,2.0556762,1
107,5.5960083,0.55952466,2
108,3.491467,2.4314888,3
109,1.9652544,0.31968328,4
110,0.29736215,3.1659517,5
111,2.401155,2.6475768,6
112,4.6251216,9.659636,0
113,2.735505,4.731473,1
114,1.5479983,2.4175234,2
115,2.7895918,2.4781747,3
116,2.224348,4.87804,4
117,1.0061797,2.3262918,5
118,4.0219073,2.6093867,6
119,1.3541336,5.8076186,0
120,2.3614516,2.5711944,1
121,2.4758255,4.2479196,2
122,1.2432908,3.2360852,3
123,2.4983082,0.88181263,4
124,1.4341265,4.2976303,5
125,2.345762,2.9752479,6
126,3.6012464,7.62399,0
127,2.2365422,4.103977,1
128,0.7236402,2.6945724,2
129,4.2430935,2.967768,3
130,2.580032,3.8906846,4
131,7.961392,2.2334633,5
132,3.2996368,1.2742577,6
133,2.0001948,7.5247746,0
134,1.9639416,2.3256009,1
135,2.2633224,2.121839,2
136,1.1135815,2.709055,3
137,1.9344018,2.7280893,4
138,1.4522947,3.2442877,5
139,5.2314644,1.2847703,6
140,1.8425083,5.625387,0
141,1.0836833,1.9631332,1
142,1.1276413,2.0437589,2
143,1.9935703,2.9660711,3
144,1.1400772,1.7950875,4
145,0.8645898,3.1199484,5
146,1.5013366,1.5072252,6
147,2.8311381,9.09848,0
148,3.7941737,4.948509,1
149,3.9646153,1.43463,2
150,7.735868,2.3388143,3
151,1.0902169,0.13458812,4
152,1.6203628,3.3190677,5
153,5.265138,1.5469474,6
154,2.2749271,6.303712,0
155,2.1878438,3.53848,1
156,3.5338278,1.675179,2
157,4.142415,2.4301484,3
158,1.3102634,1.2117896,4
159,1.0416512,3.1866183,5
160,3.0809045,1.891775,6
161,2.7628553,8.701119,0
162,3.4943733,3.1913207,1
163,1.5535806,3.9753268,2
164,2.885339,3.797368,3
165,3.1252308,2.5200975,4
166,0.51165545,4.5413837,5
167,1.2079303,3.7073593,6
168,1.6533238,6.2013555,0
169,1.7406533,3.0646048,1
170,1.7630274,1.2793224,2
171,4.67692,1.2564808,3
172,1.8439752,0.65488744,4
173,0.96023464,3.4086547,5
174,1.4140847,1.7967389,6
175,1.609028,8.038591,0
176,2.5370228,5.6935234,1
177,1.2575816,5.379882,2
178,1.8829525,2.0714242,3
179,3.7189066,4.672204,4
180,3.2325354,2.6672673,5
181,1.2014883,2.890904,6
182,2.1713214,5.1323833,0
183,2.862671,7.2538652,1
184,3.8649879,0.6072369,2
185,0.80072165,3.2602527,3
186,2.6015494,2.1576416,4
187,1.9944316,4.270806,5
188,3.05781,0.761297,6
189,4.236129,9.15064,0
190,2.202398,5.016914,1
191,4.177214,3.05357,2
192,2.4400678,2.857452,3
193,1.9622114,4.663908,4
194,1.4844489,1.9210851,5
195,1.4038999,2.574348,6
196,4.51298,9.362789,0
197,1.1269834,3.8898537,1
198,1.2037702,2.3529782,2
199,4.2642922,2.9872546,3
200,1.5871723,1.2265533,4
201,1.1836077,2.8644762,5
202,2.341754,4.031153,6
203,1.9115815,7.6581087,0
204,2.4014356,4.86698,1
205,1.4027799,1.9177359,2
206,1.9414423,1.7960263,3
207,2.5580912,7.803647,4
208,0.77126265,4.4318514,5
209,1.7097884,1.824667,6
210,1.0389502,4.137297,0
211,2.2471685,4.4524436,1
212,3.8568454,0.9983447,2
213,2.6009526,1.607179,3
214,1.7574419,4.5095105,4
215,1.1866211,3.8061647,5
216,1.4821925,2.1301928,6
217,3.462391,8.148983,0
218,1.8671949,2.663413,1
219,1.4618855,3.346529,2
220,0.6092977,4.5465894,3
221,3.0064259,0.14117542,4
222,3.3762083,3.101686,5
223,0.9709644,4.989279,6
224,2.4447384,7.1445665,0
225,1.5492163,2.2528913,1
226,3.0589776,1.9554951,2
227,2.0096116,2.92808,3
228,3.5655727,1.8907435,4
229,2.8288183,3.4722733,5
230,3.1143837,3.7565165,6
231,1.7596099,5.547066,0
232,2.3405318,5.3137684,1
233,2.3102763,1.1162269,2
234,1.945832,2.9499779,3
235,0.9387951,0.9184858,4
236,3.57574,2.2421293,5
237,3.1467628,2.1732314,6
238,2.2615118,6.7934837,0
239,2.0565145,1.0243256,1
240,2.6070209,2.8049793,2
241,1.0951542,3.0145884,3
242,2.1753335,0.7885021,4
243,0.62198734,2.7959375,5
244,2.7285814,1.8575926,6
245,2.4769025,7.833482,0
246,1.1087339,3.1332827,1
247,1.1312764,5.4712586,2
248,0.9361992,4.772236,3
249,2.6957612,3.0849857,4
250,3.8108258,2.2134366,5
251,3.9180686,1.1524758,6
252,1.5289581,5.562954,0
253,2.5849376,4.1496987,1
254,2.5086381,0.84573936,2
255,0.39483324,3.1604443,3
256,2.1831534,2.1513019,4
257,5.078866,2.970316,5
258,0.7184869,3.022479,6
259,2.6181948,7.6379066,0
260,1.8662181,2.3215516,1
261,2.4051762,0.7985245,2
262,1.2228237,4.5535984,3
263,2.1854463,6.3665557,4
264,2.1096737,2.556449,5
265,0.89634687,4.0121446,6
266,1.7269547,6.8187623,0
267,3.475667,3.2147064,1
268,2.142843,0.78868985,2
269,2.146827,3.9826348,3
270,1.4486485,2.2211287,4
271,0.48277256,2.526506,5
272,1.7529787,4.2527075,6
273,2.654704,9.3691435,0
274,1.6409832,2.5550852,1
275,1.4509767,1.2801847,2
276,4.5956607,1.9332706,3
277,2.5939398,3.804062,4
278,2.0687954,1.7383299,5
279,3.0058672,1.3907664,6
280,3.314766,9.007277,0
281,1.7409971,2.6482325,1
282,1.4737723,4.627833,2
283,1.0903491,4.691075,3
284,2.3732157,0.86282754,4
285,0.2699632,2.7003026,5
286,2.3320749,3.3800423,6
287,2.5779576,7.824035,0
288,1.3735309,3.3352666,1
289,2.3948905,2.4400413,2
290,3.038208,3.8107207,3
291,1.3707795,0.59436506,4
292,5.70323,2.5522141,5
293,6.394639,0.54315394,6
294,1.4214927,7.6571965,0
