,inferred dec temp,subject,inferred habitual tendency
0,1.476126,0,4.6745906
1,1.1425595,1,3.5814602
2,1.1322017,2,2.7580647
3,1.224716,3,3.5839975
4,0.894041,4,1.9859096
5,0.94776595,5,2.6299942
6,0.944829,6,4.1013875
