,inferred dec temp,subject,inferred habitual tendency
0,1.1787976,0,4.1739173
1,0.7733346,1,3.2394955
2,0.8380707,2,2.370669
3,0.9087443,3,3.0820467
4,0.60559547,4,2.1926777
5,0.59099,5,2.3697011
6,0.48654965,6,3.2655215
