,dec temp,habitual tendency,subject
0,2.0639102,4.8055644,0
1,1.4263213,3.776413,1
2,1.2906219,2.5666595,2
3,0.56605965,2.9467568,3
4,0.973588,0.3909554,4
5,2.381522,6.3696475,5
6,0.53712225,7.1133084,6
7,1.8577076,5.1843114,0
8,1.0882704,3.6743336,1
9,1.4817839,3.1737323,2
10,0.95924294,1.5464914,3
11,0.7872541,0.84629846,4
12,2.738755,4.7277884,5
13,1.4515767,3.002788,6
14,1.5935212,3.186114,0
15,0.9737277,3.7249591,1
16,1.6328592,2.5936575,2
17,0.9065617,4.900684,3
18,0.68012244,2.3901112,4
19,1.9010112,5.239249,5
20,1.6058134,2.9324408,6
21,1.5195923,3.7961726,0
22,2.446815,4.300378,1
23,0.8241376,2.6852655,2
24,0.972887,4.80663,3
25,1.6233081,2.265563,4
26,5.080842,1.6424483,5
27,4.4719963,4.3456626,6
28,2.125353,5.9478817,0
29,2.9094207,5.024364,1
30,2.4699392,3.2263968,2
31,0.75664073,6.7943435,3
32,0.43124452,2.08965,4
33,0.98806596,3.6109786,5
34,2.5888686,5.446925,6
35,1.1906489,5.9967356,0
36,1.1356514,3.8715742,1
37,1.7149291,2.6070452,2
38,3.675114,2.9308062,3
39,0.33507258,1.0078034,4
40,0.85912275,1.514079,5
41,0.9482419,6.27114,6
42,1.1984584,5.1022906,0
43,0.760543,5.2659874,1
44,1.3606597,3.653238,2
45,0.86579335,0.6894548,3
46,1.9769795,1.7792827,4
47,2.610115,1.2708142,5
48,0.35292804,4.155368,6
49,2.5339928,6.88282,0
50,2.3088632,3.4763708,1
51,0.95015794,3.389068,2
52,2.2244887,2.7363338,3
53,1.7320397,2.6149745,4
54,1.8510118,5.8559475,5
55,0.699846,2.803647,6
56,1.9598287,4.4798775,0
57,1.9025701,3.1232367,1
58,0.8494047,2.0835223,2
59,1.3602443,5.217052,3
60,1.2705338,3.4803247,4
61,0.837338,4.3679876,5
62,0.8487823,5.037716,6
63,1.2407025,6.096885,0
64,2.1957698,3.5237446,1
65,1.2349998,2.7834482,2
66,3.143574,4.069089,3
67,2.8774283,2.536684,4
68,0.48215005,0.922065,5
69,0.59132284,9.3972225,6
70,2.049682,5.839327,0
71,1.482529,2.6120188,1
72,0.95072484,3.0934281,2
73,1.8225389,4.143301,3
74,1.7720622,1.7338002,4
75,0.47474837,1.0190331,5
76,1.7398295,1.7090495,6
77,1.9592191,2.8488233,0
78,0.98953855,3.1755617,1
79,1.1987197,3.6494365,2
80,0.7345816,2.7366853,3
81,1.2839518,1.9305943,4
82,0.71806186,2.6106048,5
83,1.1208047,4.6564507,6
84,2.5814142,7.260748,0
85,2.308269,3.8533998,1
86,1.209311,1.7903143,2
87,0.272059,5.338253,3
88,1.4134376,1.5413874,4
89,0.89125246,5.490242,5
90,1.8636918,3.207092,6
91,1.4433861,4.1454,0
92,0.7687312,4.157916,1
93,1.1564685,2.2626352,2
94,1.8233079,3.077041,3
95,1.2865803,1.6016406,4
96,0.87839013,2.0265832,5
97,2.0477595,5.962646,6
98,1.4982905,6.0421143,0
99,1.1995949,2.764998,1
100,1.8645248,2.8439503,2
101,2.567875,3.8666081,3
102,1.9824183,2.1189759,4
103,1.2136661,2.665423,5
104,1.2976806,3.1486826,6
105,1.9081032,4.712698,0
106,1.170618,3.348752,1
107,0.95401525,1.8461165,2
108,1.222749,6.606413,3
109,1.0107114,0.6052001,4
110,1.1072149,4.1901197,5
111,1.8103046,5.910033,6
112,1.3120276,4.240159,0
113,1.0865767,3.6989138,1
114,1.6193296,3.2495036,2
115,2.4746308,5.0470886,3
116,0.28068712,2.6442697,4
117,1.5623858,5.0160656,5
118,1.8487854,3.9554718,6
119,1.5354968,3.7151403,0
120,0.63513887,3.1167583,1
121,1.1830559,2.7427444,2
122,0.62583685,6.199109,3
123,1.2514604,3.8318417,4
124,1.9511197,1.634929,5
125,0.8921159,2.6461756,6
126,1.3026996,4.5324984,0
127,1.1280503,2.4676697,1
128,1.7413702,2.960204,2
129,1.7635705,6.255767,3
130,2.2128232,2.6662562,4
131,2.7854848,2.7658222,5
132,0.79747784,5.234007,6
133,1.6170266,3.9751396,0
134,0.9648769,4.1388135,1
135,1.4143156,3.4391508,2
136,1.3063126,1.7502005,3
137,1.7640827,2.2410707,4
138,1.355951,4.8084254,5
139,2.0748837,2.5915148,6
140,2.4960377,5.597539,0
141,0.35890412,3.183832,1
142,1.5309212,3.8547027,2
143,2.5344338,6.277216,3
144,0.7566473,1.7566855,4
145,0.0786436,3.9467897,5
146,2.7585554,3.308283,6
147,2.25082,5.8926587,0
148,1.0893785,4.1464024,1
149,0.9623791,2.4936273,2
150,1.1910437,6.615954,3
151,1.2357272,1.665035,4
152,0.5484539,1.1398529,5
153,1.3161207,5.3946657,6
154,2.0277843,3.191261,0
155,0.6308068,4.5114694,1
156,1.3120549,3.1622908,2
157,0.50910103,1.236439,3
158,1.3078234,2.459901,4
159,0.53599787,2.7550542,5
160,3.1131217,5.0577164,6
161,1.3546692,2.3899102,0
162,1.9487553,3.7130954,1
163,1.2385716,2.81901,2
164,1.1553276,2.9868293,3
165,0.40868664,1.2911702,4
166,1.6912872,2.6235843,5
167,0.5555686,2.782289,6
168,1.838819,4.874071,0
169,1.1617098,4.8727493,1
170,1.4380407,3.3611333,2
171,0.6469541,0.7563072,3
172,2.0697608,1.7853438,4
173,0.43513194,0.96768856,5
174,1.0546885,2.2742786,6
175,1.688304,2.9895582,0
176,0.8448534,2.0821228,1
177,1.2804197,2.8963552,2
178,1.8160143,6.4557414,3
179,2.0673642,1.1020378,4
180,1.2270381,3.508337,5
181,1.6290343,3.5993767,6
182,2.2364707,6.602498,0
183,1.2356966,4.3297668,1
184,2.4946587,3.6368694,2
185,1.274771,6.2022023,3
186,1.7703146,2.504467,4
187,1.3635035,2.7884197,5
188,4.749345,3.4817078,6
189,1.7884407,4.836625,0
190,0.8784212,3.8127742,1
191,1.2800763,2.8945913,2
192,1.0153662,4.9176674,3
193,0.97613513,2.7048872,4
194,1.8835258,2.1780899,5
195,0.251588,2.1106372,6
196,1.9079003,5.601715,0
197,0.6376421,3.683175,1
198,1.0313461,2.5034204,2
199,0.38352072,2.2231038,3
200,1.1689879,2.2979622,4
201,1.0316014,1.9225798,5
202,0.71573424,1.436858,6
203,1.2567844,2.0326135,0
204,1.1256368,2.3660674,1
205,1.256531,3.439953,2
206,1.390939,3.9226537,3
207,2.3077912,5.3022594,4
208,0.4465216,2.2957375,5
209,0.8271443,2.9264,6
210,1.6768587,3.4365761,0
211,0.93390554,2.6833055,1
212,1.242699,2.4051077,2
213,2.21296,3.4175124,3
214,1.6152496,2.0132172,4
215,0.8795249,3.3392038,5
216,1.3295808,4.695309,6
217,1.8656814,3.5097363,0
218,2.0564048,4.167877,1
219,1.3795321,2.5626698,2
220,1.360184,3.1149757,3
221,0.40628615,3.3626735,4
222,0.93008673,4.4636755,5
223,0.3700428,4.09493,6
224,2.0652285,7.259543,0
225,0.7499982,2.989713,1
226,1.5653515,3.6324477,2
227,1.3806213,4.4376917,3
228,3.6698918,4.2063074,4
229,2.2434938,1.2966397,5
230,0.85728353,5.242629,6
231,1.8368644,4.56044,0
232,0.8714897,4.592741,1
233,1.720203,3.4527853,2
234,0.5384206,7.1826534,3
235,1.5727526,1.2883419,4
236,0.5886367,1.7057549,5
237,1.3060942,1.9344504,6
238,1.9439063,7.3912334,0
239,0.75998425,3.2972107,1
240,1.8903626,3.7450643,2
241,1.461148,2.6752057,3
