,inferred dec temp,subject,inferred habitual tendency
0,1.578239,0,2.7773201
1,2.367597,1,5.416992
2,1.8211477,2,6.1542044
3,3.910034,3,1.9208272
4,1.5812455,4,2.3227992
5,2.2256982,5,6.786054
6,1.8546617,6,2.3193882
7,2.314141,7,2.9045942
