,dec temp,habitual tendency,subject
0,0.98884594,2.3419309,0
1,2.07378,7.95336,1
2,2.3676639,7.2102957,2
3,4.3394628,0.5165625,3
4,1.1666105,2.6683214,4
5,2.4436972,8.184799,5
6,1.3831358,2.471253,6
7,1.7514327,2.1989856,7
8,1.1228338,2.8698156,0
9,1.1039346,1.6724253,1
10,1.2795489,5.187859,2
11,4.7643323,2.4478264,3
12,0.64689136,1.3191212,4
13,0.77767813,3.861849,5
14,3.2680295,0.931108,6
15,2.104877,3.1695523,7
16,1.0861064,3.350439,0
17,1.9760073,4.925077,1
18,1.1747926,6.4841037,2
19,5.672962,0.46419936,3
20,2.4888163,0.40637732,4
21,1.6180701,6.26559,5
22,2.169666,1.5852351,6
23,2.2492132,1.303758,7
24,1.7595372,3.1058474,0
25,2.1622005,5.740785,1
26,0.9542919,5.503459,2
27,5.3133087,1.8488394,3
28,1.5640925,0.566445,4
29,1.799895,4.1685505,5
30,1.083781,3.0571947,6
31,2.5333798,2.350615,7
32,0.9786997,2.224185,0
33,2.616269,7.3756742,1
34,2.0081365,7.4248433,2
35,4.0805464,1.8671436,3
36,0.7657444,4.4421015,4
37,1.9493577,8.334406,5
38,1.73457,1.2994099,6
39,2.106485,2.1883466,7
40,0.66395354,2.8375533,0
41,3.2453039,7.6010065,1
42,1.1752809,4.7876687,2
43,2.1406543,2.9659786,3
44,0.919968,1.5104722,4
45,1.7398732,6.966357,5
46,0.8165818,2.079936,6
47,2.274249,2.8579588,7
48,1.0888699,5.454755,0
49,2.496383,3.6990323,1
50,2.1870246,8.059431,2
51,5.957403,0.3420968,3
52,0.7996151,1.8435845,4
53,2.7747927,8.038374,5
54,1.7031085,2.7493076,6
55,2.9745426,1.7087955,7
56,1.0305817,1.3814609,0
57,2.0340118,5.0807877,1
58,1.2794671,5.648185,2
59,3.213723,2.3745868,3
60,1.8287342,1.0814788,4
61,1.6748852,6.26696,5
62,1.6241759,2.3770862,6
63,1.433158,4.6082664,7
64,0.6580304,2.8133578,0
65,1.2579762,1.0363386,1
66,2.042107,4.498169,2
67,4.069534,0.97201705,3
68,1.2469279,0.6373867,4
69,1.795321,5.8078456,5
70,2.2163124,2.1480808,6
71,1.9564497,0.9737388,7
72,1.0165801,2.3250523,0
73,1.1319767,1.5955479,1
74,1.2233608,4.1071663,2
75,4.1722445,1.3831975,3
76,1.4598905,2.6793685,4
77,2.5123782,5.999461,5
78,2.4957175,1.2428887,6
79,1.3139223,2.9558659,7
80,1.1906896,2.2676454,0
81,2.934597,8.052856,1
82,0.8835009,2.8657384,2
83,1.2381747,0.85097635,3
84,0.96361184,1.4983125,4
85,1.5536811,6.0843506,5
86,1.4309874,3.1718442,6
87,1.4825414,1.008887,7
88,0.9018492,1.9944586,0
89,2.4227514,7.9203815,1
90,1.0631995,3.5967004,2
91,4.989826,1.8123757,3
92,1.0003889,5.7574835,4
93,2.5384047,7.0068145,5
94,1.4355069,2.1603558,6
95,1.9148499,2.0675883,7
96,1.453552,1.6537501,0
97,2.7546592,5.9954457,1
98,1.7268474,5.5360007,2
99,2.9524496,3.1035674,3
100,2.1109343,1.4207885,4
101,3.7731686,5.905564,5
102,1.6091425,2.104099,6
103,2.733108,1.562538,7
104,1.1781179,1.7348028,0
105,1.518183,2.4773357,1
106,0.64781594,2.7278993,2
107,2.353686,1.3959577,3
108,0.54180354,5.1256967,4
109,1.8729163,6.472948,5
110,1.2262201,1.6473844,6
111,1.2992165,1.4883828,7
112,0.93383545,1.7482677,0
113,2.4676952,6.7632923,1
114,1.5728838,3.4007666,2
115,2.8642151,2.4760518,3
116,1.5965981,2.430891,4
117,1.8142127,5.780986,5
118,1.9005717,1.6816658,6
119,2.0897026,2.840587,7
120,0.9976034,1.9787706,0
121,2.0569868,4.4630523,1
122,1.5380031,6.454003,2
123,3.097611,1.9088776,3
124,1.2581215,2.3583872,4
125,0.9549329,6.5467043,5
126,1.39009,2.3048909,6
127,2.1810098,2.0494323,7
128,0.64049387,2.0290093,0
129,1.93292,6.316338,1
130,0.95987767,5.4106483,2
131,1.2926508,2.0776923,3
132,1.121136,3.0699184,4
133,2.1235096,8.541305,5
134,1.6807418,1.6718644,6
135,2.2372098,2.3021815,7
136,1.3720953,2.450232,0
137,1.6329536,9.724988,1
138,1.1325941,4.256214,2
139,2.6795146,2.2766292,3
140,1.4885662,2.6684008,4
141,4.6092763,8.479984,5
142,1.3653617,3.155878,6
143,3.0190735,2.1240714,7
144,1.0280718,1.422549,0
145,3.0768127,5.4566345,1
146,1.3051133,6.542086,2
147,2.8735008,1.0497295,3
148,1.2027539,1.0133137,4
149,1.5008657,8.257594,5
150,1.3219143,1.9193611,6
151,2.717351,2.072024,7
152,0.87470526,2.1298175,0
153,1.472131,2.756797,1
154,1.1675408,5.3112245,2
155,3.2466385,0.41575485,3
156,0.8856479,1.5460095,4
157,3.0106044,8.532801,5
158,1.8257095,1.8455225,6
159,2.9447696,1.8532887,7
160,0.5002219,1.2476614,0
161,1.1530497,5.829749,1
162,1.1467845,6.0914345,2
163,0.8434128,5.32802,3
164,1.0781529,1.1798406,4
165,4.4220567,7.528351,5
166,1.2341418,3.1722698,6
167,1.8977772,3.1038198,7
168,1.6524646,2.3312035,0
169,2.0462015,1.8727548,1
170,1.228509,6.4115715,2
171,4.7294693,1.9072027,3
172,0.96300995,1.1268432,4
173,2.4947753,7.357447,5
174,0.5662512,4.4830503,6
175,1.7572064,4.903537,7
176,2.0266273,1.679501,0
177,3.0139823,5.5012155,1
178,1.9347626,5.454463,2
179,2.3398063,1.8431613,3
180,0.94118303,3.170548,4
181,1.2750362,5.0491056,5
182,2.0199924,1.796611,6
183,2.42398,3.1919174,7
184,0.8765404,2.3851259,0
185,2.7334106,3.8487763,1
186,2.0468383,6.4339924,2
187,3.2556021,3.8241549,3
188,0.63065267,1.8207859,4
189,2.6706915,7.1761923,5
190,2.0647082,1.8333306,6
191,0.9449885,1.3950056,7
192,1.0311028,1.3805287,0
193,3.9627252,7.9559855,1
194,1.328898,4.744412,2
195,3.6816258,1.8137965,3
196,1.1395149,2.0072877,4
197,2.2531037,7.3829584,5
198,0.8118855,2.5264587,6
199,1.6648036,3.1168842,7
200,0.4098076,0.9626421,0
201,2.730658,3.0023766,1
202,2.9576735,8.325602,2
203,5.426409,1.2394657,3
204,0.8515359,3.001374,4
205,2.0878007,6.2142844,5
206,0.97516763,2.3726783,6
207,2.4392006,4.556418,7
208,1.5115111,3.3295412,0
209,1.4725652,0.9453516,1
210,0.8315916,3.7828085,2
211,5.3684955,0.8717401,3
212,1.3068311,1.5572422,4
213,2.522867,7.9831333,5
214,2.4742565,3.3558037,6
215,1.9533681,4.993313,7
216,0.9265797,1.7036842,0
217,1.5687604,2.0164027,1
218,0.813372,2.6931164,2
219,4.559929,1.2290753,3
220,1.340183,2.8717601,4
221,1.9447576,6.748475,5
222,0.8749527,2.2908201,6
223,2.15622,2.865439,7
224,0.7748931,1.3168849,0
225,1.7736596,7.6244993,1
226,0.7781483,4.2256937,2
227,2.6144435,0.6841118,3
228,1.9123352,0.6746292,4
229,1.8125548,6.6954904,5
230,1.5305872,3.0239322,6
231,3.6462836,1.185714,7
232,1.6074231,2.9117131,0
233,2.1754637,1.8224729,1
234,1.6239021,6.5462027,2
235,3.7360592,4.1298738,3
236,0.58416474,4.963884,4
237,1.5606,4.7949314,5
