,locs0,locs1,subject
0,-2.9964035,-1.0586193,0
1,-2.0930014,-0.15368894,1
2,-3.117629,-0.8790732,2
3,-1.3001381,-0.713367,3
4,-2.1692703,-0.74202704,4
5,-1.9805828,-0.4510855,5
6,-0.84168464,-1.9870937,6
7,-1.7811157,-0.5089871,7
8,-2.90055,-1.7972832,0
9,-2.08864,-0.7350543,1
10,-2.3426282,-1.4720896,2
11,-1.4457444,-1.1908002,3
12,-2.0792642,-1.7596247,4
13,-2.609799,-0.18471988,5
14,-0.98897547,-1.8639317,6
15,-1.2609713,-1.4177597,7
16,-2.8820012,-1.3079307,0
17,-2.3021832,-0.07445556,1
18,-2.2821589,-3.4471722,2
19,-1.036528,-1.7718304,3
20,-2.2095075,-0.96254873,4
21,-2.19084,0.28256586,5
22,-1.6419612,-2.1203325,6
23,-2.1294627,-0.2382136,7
24,-2.506404,-2.141145,0
25,-1.9448874,-1.479436,1
26,-2.673599,-1.3737309,2
27,-1.994389,-0.84844613,3
28,-1.9498625,-1.9367383,4
29,-1.827874,-0.564894,5
30,-1.1542103,-2.2001119,6
31,-1.7781581,-1.6598766,7
32,-2.4362133,-1.4308516,0
33,-1.7136034,0.07833311,1
34,-2.110113,-0.90741473,2
35,-1.7294872,-1.0006088,3
36,-1.9581805,-1.7189081,4
37,-1.6187603,1.055439,5
38,-1.3032585,-2.1169598,6
39,-2.6733274,-0.85512143,7
40,-2.5234773,-2.1447713,0
41,-0.55753255,0.70082724,1
42,-2.2171855,-2.1648486,2
43,-1.3941623,-1.764596,3
44,-1.5552144,-1.9130394,4
45,-1.7823662,-0.602082,5
46,-2.172379,-1.1629455,6
47,-1.4818823,-1.0771329,7
48,-2.4660475,-2.2114682,0
49,-2.0465686,-1.1323994,1
50,-2.155338,-2.1231048,2
51,-1.5330231,-1.6633823,3
52,-3.6349065,-0.4392503,4
53,-2.7733681,0.027998611,5
54,-1.5272552,-1.031451,6
55,-1.2824944,-1.5217434,7
56,-3.056927,-1.5313303,0
57,-1.0289264,-0.50409305,1
58,-2.4841192,-2.636168,2
59,-1.0958903,-0.48260224,3
60,-2.8154292,-0.79004,4
61,-1.9447196,-0.1770465,5
62,-1.6516299,-1.931361,6
63,-1.6102694,-0.7256232,7
64,-2.7670155,-1.3657359,0
65,-1.2979134,-0.79600596,1
66,-2.734084,-0.5028491,2
67,-1.3592236,-0.79825157,3
68,-2.780663,-1.0002843,4
69,-2.7726152,-0.33517897,5
70,-2.045422,-1.6764156,6
71,-3.173507,0.93935007,7
72,-2.5370674,-1.6835259,0
73,-1.5836179,-0.3838597,1
74,-2.5455627,-2.2599483,2
75,-1.6719801,-1.9228525,3
76,-2.4329824,-1.1956234,4
77,-1.6975567,-0.0040193945,5
78,-2.3564289,-0.0004942417,6
79,-1.9061532,-0.20867693,7
80,-2.7845638,-1.1988614,0
81,-1.4972253,-1.4750566,1
82,-2.8485234,-0.64933777,2
83,-1.2833757,-0.8631644,3
84,-1.4648172,-1.8412324,4
85,-2.1826572,0.04690504,5
86,-1.9674944,-1.2149042,6
87,-2.6583002,-0.5594551,7
88,-3.013036,-1.2716612,0
89,-1.5566158,-0.17965713,1
90,-1.8329089,-1.5259262,2
91,-0.48029336,-1.9587464,3
92,-2.0086534,-1.890712,4
93,-2.838633,-0.11478427,5
94,-1.801974,-1.8354235,6
95,-1.2654445,-1.7916015,7
96,-2.2270868,-1.7787249,0
97,-1.6409118,-0.64953935,1
98,-2.105736,-1.6659174,2
99,-0.33603156,-2.6374526,3
100,-2.7141206,-1.4222614,4
101,-2.1627164,0.2623908,5
102,-1.3847966,-1.7414858,6
103,-1.0508085,-0.94881886,7
104,-2.3542826,-2.5324225,0
105,-1.7295034,-1.7112504,1
106,-2.4286497,-1.9093828,2
107,-1.0633171,-1.9293628,3
108,-3.1291127,-0.4876241,4
109,-2.5124123,0.027099494,5
110,-1.49822,-1.9693565,6
111,-1.9706752,-0.17579877,7
112,-2.5168707,-1.7028716,0
113,-1.0630922,-0.58830595,1
114,-2.8768597,-1.0531695,2
115,-0.94285136,-2.337545,3
116,-3.20394,-0.76773435,4
117,-1.9789574,0.31358194,5
118,-1.7156049,-0.122509,6
119,-1.3282847,-1.4283379,7
120,-2.4642875,-1.5695808,0
121,-2.1434813,-0.52110004,1
122,-3.0227036,-0.8752903,2
123,-0.6063248,-2.0516253,3
124,-1.6327027,-1.3996449,4
125,-1.168731,0.78070545,5
