,inferred dec temp,subject,inferred habitual tendency
0,1.209115,0,5.040877
1,0.75820947,1,1.8924356
2,1.1725925,2,1.5195956
3,0.4030774,3,1.4153247
4,0.87081444,4,1.7297181
5,0.4316895,5,2.5041876
6,1.3768457,6,1.8129051
