,inferred dec temp,subject,inferred habitual tendency
0,2.810592,0,6.1834874
1,2.8376997,1,3.842731
2,2.9336987,2,2.828473
3,3.2761958,3,3.2557209
4,2.8758953,4,3.1849864
5,3.7193632,5,3.2268212
6,3.2933693,6,3.177515
