,inferred dec temp,subject,inferred habitual tendency
0,1.8887564,0,5.9711785
1,1.5460453,1,2.834211
2,1.5618647,2,1.7852328
3,1.7585012,3,2.4086366
4,1.6813886,4,2.132791
5,2.6228898,5,2.7428904
6,2.1863341,6,2.3880336
