,inferred dec temp,subject,inferred habitual tendency
0,2.2302208,0,6.1486344
1,2.0791347,1,3.220707
2,2.1407168,2,2.1428707
3,2.5150652,3,2.8330214
4,2.2195575,4,2.5898354
5,2.8902864,5,2.9662905
6,2.8089902,6,2.7757685
