,inferred dec temp,subject,inferred habitual tendency
0,1.2006878,0,5.108784
1,0.76652396,1,1.9235996
2,1.1138742,2,1.5470551
3,0.40007234,3,1.5475483
4,0.838438,4,1.8183016
5,0.4165841,5,2.5092697
6,1.35672,6,1.8333684
