,dec temp,habitual tendency,subject
0,1.8177563,6.5619726,0
1,2.4081562,3.7034454,1
2,2.7818944,1.4461285,2
3,5.0296426,3.5316124,3
4,1.1283536,1.1012757,4
5,4.22083,1.4837892,5
6,1.0968586,0.9152101,6
7,1.2966805,4.571921,0
8,1.8001205,2.5882082,1
9,2.8563728,1.2923586,2
10,2.19066,3.4999185,3
11,3.35266,1.2003512,4
12,6.770687,1.4404176,5
13,2.4892097,1.8466562,6
14,2.1163604,6.284687,0
15,1.1098378,3.4897778,1
16,1.8059705,1.332438,2
17,2.8303866,1.8074268,3
18,2.4250116,1.3719147,4
19,6.2704997,1.4100951,5
20,3.0989242,2.2949636,6
21,1.9825044,5.9260054,0
22,1.2669288,3.4831614,1
23,1.6165811,2.2636151,2
24,0.61115366,0.8298761,3
25,1.883765,3.2701433,4
26,1.0437288,2.9048152,5
27,2.8987675,2.4308565,6
28,1.5537593,6.0181975,0
29,1.6595381,2.3158555,1
30,3.5607076,1.8482543,2
31,4.4406123,3.0015574,3
32,1.531155,0.4507262,4
33,1.1583377,3.5439398,5
34,2.9459767,3.2561035,6
35,1.9395381,4.5787897,0
36,1.7762225,1.197474,1
37,2.1818388,1.9125463,2
38,2.3044422,1.5659764,3
39,1.1393875,1.4702244,4
40,6.932442,2.2849402,5
41,2.1343455,2.156479,6
42,2.3610039,6.2985144,0
43,0.87778485,1.4761137,1
44,1.1647387,1.2525575,2
45,0.8788841,1.1785734,3
46,1.8257098,1.084713,4
47,1.717022,1.6073682,5
48,5.628894,2.0557137,6
49,1.4305104,5.317889,0
50,1.6816308,3.2736225,1
51,1.2944229,0.8359828,2
52,0.8663139,2.551944,3
53,1.3449135,3.4608986,4
54,0.36057797,1.7141314,5
55,0.3692658,1.9944097,6
56,1.8008024,5.83731,0
57,1.2009416,2.130578,1
58,1.1933857,2.0608025,2
59,0.82689476,3.2586124,3
60,3.0364945,2.1172464,4
61,1.2913996,1.9778457,5
62,3.1298473,1.4817264,6
63,2.1452413,6.6870813,0
64,1.3728136,2.6745687,1
65,2.6332417,1.0896425,2
66,1.3260351,2.4330769,3
67,1.3593738,5.465104,4
68,0.52291507,3.9113286,5
69,2.058108,3.0843081,6
70,2.9944568,8.229763,0
71,1.2362256,2.6766524,1
72,0.8104061,2.3460112,2
73,1.2162669,1.6827315,3
74,2.308632,1.8072771,4
75,5.2232456,2.52277,5
76,1.4594299,1.7854154,6
77,2.8520503,6.744554,0
78,1.4253123,1.5839968,1
79,1.2804617,3.0431557,2
80,2.280885,5.1281157,3
81,1.1228621,1.8210114,4
82,3.8257363,1.2263737,5
83,2.742075,0.9234321,6
84,2.5084639,5.706769,0
85,1.6911895,2.0313468,1
86,0.85902065,3.0180554,2
87,4.8388705,1.7260783,3
88,1.3596212,0.8254731,4
89,0.50466114,3.2232203,5
90,1.6856236,4.1844006,6
91,1.4992808,4.5024967,0
92,1.7865486,3.7266257,1
93,1.2545532,1.1034393,2
94,0.34462467,1.7765665,3
95,1.5750618,0.95858955,4
96,1.6657137,2.015278,5
97,1.9417523,2.7835007,6
98,1.3171377,4.93025,0
99,1.0550734,2.3259358,1
100,1.6262145,1.4815198,2
101,5.96992,3.3833113,3
102,1.7433996,1.6197836,4
103,0.547878,1.4671621,5
104,2.2353427,3.916967,6
105,1.0768683,5.8356915,0
106,0.9554665,2.9142382,1
107,1.7873735,0.87885267,2
108,0.9784151,2.4080505,3
109,0.7366571,2.5261717,4
110,0.48435366,2.7798724,5
111,1.3027749,3.3640704,6
112,1.9880189,5.227308,0
113,1.4334207,1.8401725,1
114,1.4635851,1.9513059,2
115,1.7274195,3.5257652,3
116,1.6236371,2.2480612,4
117,4.6454496,2.0975566,5
118,1.5901585,3.0693464,6
119,1.561886,4.6343966,0
120,1.0088431,3.1065907,1
121,1.0853076,0.95560884,2
122,0.26618075,2.7364419,3
123,0.40934527,6.3043456,4
124,4.1938896,2.5475643,5
125,1.4268004,1.9966269,6
126,2.1788633,7.7201767,0
127,2.4172573,1.5603656,1
128,3.9691477,0.8552289,2
129,1.0692537,1.8047773,3
130,0.8591579,1.8565197,4
131,2.3901472,1.7764324,5
132,0.74936616,4.42347,6
133,1.8265331,8.140194,0
134,2.0198689,2.7261581,1
135,2.171509,1.8101381,2
136,1.0852479,2.1574411,3
137,2.4407916,2.7870724,4
138,0.18607028,3.1308486,5
139,3.923574,1.4643018,6
140,1.3451928,3.8865447,0
141,1.4332671,3.7826047,1
142,0.66743946,1.3691472,2
143,0.6744507,3.9147825,3
144,1.6006799,1.7517627,4
145,1.218269,2.7401385,5
146,0.9270735,3.0127873,6
147,1.2697917,5.905907,0
148,1.1066782,3.0572758,1
149,1.6250706,1.610596,2
150,2.6495428,1.5664496,3
151,2.2540183,1.8528869,4
152,2.240378,2.9197745,5
153,3.572032,1.0246075,6
154,2.4873505,4.61298,0
155,1.239846,3.112475,1
156,0.8256445,2.5364861,2
157,0.48261917,1.8668001,3
158,1.1220243,1.6575544,4
159,1.8104798,2.4077022,5
160,1.0550901,1.9693686,6
161,2.9427795,7.3509293,0
162,1.9008965,1.1172161,1
163,0.9526633,2.538962,2
164,5.9597263,2.7232642,3
165,1.0614531,2.599548,4
166,1.755423,1.553769,5
167,2.3812885,1.5709597,6
168,1.2839415,6.3611574,0
169,1.2483919,1.8330873,1
170,1.2009609,1.128925,2
171,3.6677856,2.4855318,3
172,1.3392622,5.6250267,4
173,0.146239,3.5063245,5
174,1.9292016,2.7214122,6
175,2.1059372,5.1474166,0
176,1.7100248,2.8417275,1
177,0.9554491,3.2506366,2
178,1.2564526,4.9650836,3
179,1.6595635,0.9104853,4
180,1.6353376,4.7783833,5
181,2.626936,1.7606474,6
182,1.7636714,5.079731,0
183,2.4364011,4.1030807,1
184,1.7161714,1.2580171,2
185,0.34006095,1.1785178,3
186,1.2371479,3.0323398,4
187,1.0817231,2.9725804,5
188,3.5712442,2.506429,6
189,1.5745814,6.182031,0
190,1.514861,3.4724107,1
191,2.0278194,1.629354,2
192,1.1619761,2.1015654,3
193,3.5811763,1.7997739,4
194,0.53022325,2.5550952,5
195,1.1475391,2.423543,6
196,1.753106,6.1331167,0
197,1.1933268,2.3905604,1
198,1.6204588,1.0051249,2
199,1.5738617,2.4150977,3
200,2.138574,1.6765648,4
201,0.5489528,3.3581243,5
202,1.1378701,2.584806,6
