,inferred dec temp,subject,inferred habitual tendency
0,1.893776,0,5.9323945
1,1.6017356,1,2.6643996
2,1.4757136,2,1.7614735
3,1.926886,3,2.5382373
4,1.591293,4,2.1437433
5,2.244065,5,2.6970885
6,2.1465483,6,2.5475996
