,inferred dec temp,subject,inferred habitual tendency
0,2.739516,0,6.178787
1,2.9220078,1,3.6606286
2,3.0221736,2,2.9364138
3,3.2923486,3,3.3324153
4,2.9062285,4,3.2963018
5,3.5892234,5,3.2443
6,3.2869546,6,3.3745596
