,inferred dec temp,subject,inferred habitual tendency
0,2.1686769,0,6.277998
1,2.0315201,1,3.0541217
2,2.0959926,2,2.197514
3,2.6529887,3,2.9011543
4,2.114145,4,2.5623443
5,2.9713902,5,2.9569654
6,2.785133,6,2.8662999
