,inferred dec temp,subject,inferred habitual tendency
0,1.7016362,0,5.499123
1,1.2732786,1,2.3240962
2,1.3277011,2,1.611428
3,1.1509142,3,2.1825101
4,1.3733137,4,1.8834012
5,1.5585281,5,2.5843058
6,1.7184205,6,2.1634655
