,inferred dec temp,subject,inferred habitual tendency
0,1.6700726,0,5.5546
1,1.2608967,1,2.451059
2,1.3115774,2,1.612112
3,1.2194629,3,2.156247
4,1.45863,4,1.8393785
5,1.4575862,5,2.7193444
6,1.7964863,6,2.1824644
