,inferred dec temp,subject,inferred habitual tendency
0,1.5212044,0,5.503623
1,1.0884632,1,2.2133946
2,1.2993482,2,1.590719
3,0.71638715,3,1.8819635
4,1.1908997,4,1.7397184
5,0.94847775,5,2.6950366
6,1.6964592,6,1.9227588
