,inferred dec temp,subject,inferred habitual tendency
0,2.2013843,0,6.143128
1,2.1596415,1,3.2160053
2,2.1987286,2,2.1140115
3,2.6772768,3,2.8063607
4,2.129157,4,2.4740083
5,2.8881247,5,2.9277973
6,2.7355351,6,2.8180964
