,dec temp,habitual tendency,subject
0,0.77767164,4.7163444,0
1,0.83561414,1.8869438,1
2,1.085808,1.6892824,2
3,0.2911908,1.9132851,3
4,0.59475577,1.8954613,4
5,0.780868,2.5036068,5
6,1.682962,2.165457,6
7,1.1599002,6.358359,0
8,0.72095156,1.6297673,1
9,0.96652037,1.4448347,2
10,0.22114676,2.1319883,3
11,0.8098549,1.4187305,4
12,0.8172562,1.9079902,5
13,1.5758728,1.875068,6
14,1.265329,4.8507624,0
15,0.90581566,2.2442348,1
16,0.81878155,1.3590162,2
17,0.33733097,1.3512049,3
18,0.6546152,1.1910644,4
19,0.44953135,2.5431917,5
20,3.0558255,1.2839768,6
21,1.7011852,5.013959,0
22,0.8696109,1.8676413,1
23,1.1365491,0.7886204,2
24,0.5427218,1.7456132,3
25,0.8085791,0.8708119,4
26,0.38169417,2.5086234,5
27,1.9820653,2.255549,6
28,1.1427445,4.0712442,0
29,0.6517284,1.6998527,1
30,2.7651403,0.91100657,2
31,0.2981046,1.801935,3
32,0.36072508,1.8273556,4
33,0.33342433,3.7022355,5
34,1.855914,1.3402783,6
35,1.6392099,4.9384284,0
36,0.6660166,1.7266804,1
37,1.0793151,2.1306148,2
38,0.52646327,1.6512871,3
39,0.81267285,1.8977432,4
40,0.529256,2.9562352,5
41,0.68189824,2.2280285,6
42,1.1417551,5.402632,0
43,0.5079931,1.3367938,1
44,1.2807316,1.2622988,2
45,0.24571367,1.942539,3
46,0.6584061,0.87146866,4
47,0.3398357,1.8744915,5
48,2.0464978,0.6063198,6
49,1.3759241,6.0454345,0
50,0.83016384,1.2978733,1
51,0.5707468,2.5002577,2
52,0.42480266,0.59081125,3
53,1.2172722,0.9344283,4
54,0.5112388,3.1015563,5
55,2.024136,0.86284554,6
56,1.2511554,5.56466,0
57,1.0918186,0.9170663,1
58,1.4394577,1.3542929,2
59,0.33018795,1.9165707,3
60,0.7790451,0.83516634,4
61,0.57434255,1.5813099,5
62,1.6640478,2.2129035,6
63,1.0915542,5.923749,0
64,0.8914834,1.4926915,1
65,1.0437794,2.0625787,2
66,0.44423416,0.72544366,3
67,1.2102364,1.1695426,4
68,0.48993224,3.1586387,5
69,1.3275442,1.9895627,6
70,1.0442157,5.0805526,0
71,0.8230459,1.3189453,1
72,1.3307178,1.0454912,2
73,0.23199244,1.3492106,3
74,1.2951539,1.0097797,4
75,0.22798353,2.0480628,5
76,0.47494167,2.8123128,6
77,1.1933479,5.475283,0
78,0.5507731,3.3271444,1
79,1.4024026,1.5990518,2
80,0.54631567,0.6795961,3
81,0.7464915,1.0857524,4
82,0.40156102,2.4418175,5
83,1.8958507,2.0168502,6
84,1.195689,4.680933,0
85,1.0822453,1.7302631,1
86,1.6236712,0.7241779,2
87,0.7075349,0.7560948,3
88,0.6901101,0.7373817,4
