,locs0,locs1,subject
0,-2.485999,-0.41617757,0
1,0.006724447,0.17112899,1
2,0.104181826,0.40777928,2
3,-2.1848578,-1.9754387,3
4,-2.0185606,-0.70550525,4
5,-0.4509238,-0.412111,5
6,-0.24070989,-0.7633256,6
7,-0.5827285,-1.0157539,7
8,-2.0809295,0.99197155,8
9,-0.6750075,0.30161783,9
10,-1.4716088,-0.74261445,0
11,0.3186127,0.8863772,1
12,0.7701905,2.322295,2
13,-2.1159642,-1.110218,3
14,-1.6355326,-0.29929647,4
15,0.92827624,-0.8691093,5
16,0.6945363,-0.47659376,6
17,-0.6220548,0.76234466,7
18,-2.0627637,-0.26164347,8
19,-0.88110644,0.3340662,9
20,-2.687573,1.090206,0
21,0.9279088,-0.44102636,1
22,-0.30603194,0.07944609,2
23,-2.1196897,-0.78762186,3
24,-2.3395717,0.7646679,4
25,0.14690205,-1.0497946,5
26,-0.9502053,0.78748846,6
27,-3.9234905,-0.9367081,7
28,-1.5167632,-0.895595,8
29,-1.1847522,0.15455431,9
30,-1.8810139,-0.58996457,0
31,1.011332,-0.39950716,1
32,0.2823616,1.086826,2
33,-2.548047,-1.2118299,3
34,-1.0834911,-1.0558753,4
35,0.70572466,-2.8581078,5
36,-0.31356555,0.2104479,6
37,-0.7905315,1.6208916,7
38,-1.6390822,-0.14122784,8
39,-0.59488446,0.71006006,9
40,-1.9441423,-0.59248793,0
41,0.98960185,0.348231,1
42,-0.6360672,0.7241221,2
43,-2.8924346,0.12843192,3
44,-2.326005,1.3604217,4
45,0.44606972,-0.8212748,5
46,0.73897934,-1.6735346,6
47,-2.17657,0.92753696,7
48,-1.4358749,-1.0799276,8
49,-0.77536494,1.3721193,9
50,-1.8315983,1.0739715,0
51,0.19076356,-0.26598188,1
52,-0.055720717,-1.0464259,2
53,-0.9535787,-2.4605076,3
54,-1.9984678,0.8207702,4
55,1.417417,-2.105632,5
56,-0.63858443,-0.22611451,6
57,-0.8706144,-0.15020275,7
58,-1.4124489,-0.070625186,8
59,-0.5361033,0.913756,9
60,-2.4877207,1.197118,0
61,0.37322187,0.0034328625,1
62,-0.22738986,-0.02520442,2
63,-2.3733008,-0.0012626648,3
