,dec temp,habitual tendency,subject
0,2.0080469,0.60025996,0
1,6.2582994,0.3713606,1
2,2.6917257,0.41343123,2
3,1.01864,0.19347604,3
4,3.2898173,0.42438245,4
5,3.7349343,0.19137725,5
6,5.5297813,0.29498824,6
7,5.72844,0.67195964,7
8,3.0889482,0.14303407,8
9,5.011327,0.34133768,9
10,2.324607,0.12733549,0
11,7.0612817,0.25024655,1
12,5.714421,0.30404714,2
13,0.2669912,0.21806659,3
14,1.5224385,0.6439621,4
15,2.412145,0.4191484,5
16,2.5190525,0.49194208,6
17,0.029771224,0.1699149,7
18,0.5052457,0.81811136,8
19,3.5879898,0.6062545,9
20,2.2060149,0.77047116,0
21,6.453939,0.59825003,1
22,4.771096,0.3861862,2
23,3.9315286,0.13223593,3
24,2.169075,0.10151626,4
25,5.2163353,0.18445775,5
26,4.408738,0.4729424,6
27,3.2996826,0.7028095,7
28,2.2472243,0.2474434,8
29,1.8129659,0.16842525,9
30,0.96501225,0.26501244,0
31,6.3030057,0.65948796,1
32,1.9748567,0.68901473,2
33,0.7013964,0.7567672,3
34,4.119393,0.06492936,4
35,1.7274379,0.1217574,5
36,5.1266723,0.7583343,6
37,4.187744,0.63986504,7
38,0.92253923,0.53317654,8
39,4.378434,0.45473197,9
40,2.344365,0.6247182,0
41,5.069365,0.55133796,1
42,3.6402335,0.5861828,2
43,3.1940315,0.39362526,3
44,2.057577,0.4313588,4
45,5.103009,0.28295144,5
46,3.3021092,0.71513796,6
47,7.649122,0.6859066,7
48,1.6823266,0.34642285,8
49,2.847518,0.59529424,9
50,2.2732959,0.18352802,0
51,6.638541,0.61991334,1
52,3.401051,0.892261,2
53,6.5298133,0.058145266,3
54,2.1542072,0.24040298,4
55,3.4738803,0.82881075,5
56,6.623251,0.42729554,6
57,0.8675885,0.7036762,7
58,1.5807071,0.55358386,8
59,2.818537,0.33396912,9
60,3.362008,0.19541408,0
61,6.8548555,0.9080415,1
62,7.1342287,0.30287346,2
63,3.32567,0.32031143,3
64,2.7352467,0.13770391,4
65,5.402045,0.47650406,5
66,6.7676725,0.5145645,6
67,0.71806645,0.35654396,7
68,1.6155672,0.3070931,8
69,2.4223108,0.30430415,9
70,2.5525663,0.13710342,0
71,5.204802,0.49261194,1
72,7.35729,0.36695343,2
73,2.2378054,0.34290302,3
74,1.7459129,0.62803584,4
75,6.0721064,0.31146687,5
76,2.8158536,0.4325109,6
77,2.1219687,0.5543234,7
78,1.1478566,0.19099736,8
79,1.2958676,0.4171776,9
80,3.354076,0.08046515,0
81,6.5538645,0.634686,1
82,2.4110017,0.17270117,2
83,2.4831371,0.57123744,3
84,2.7539322,0.22370833,4
85,6.0590973,0.42600995,5
86,5.0350876,0.7349714,6
87,0.3540765,0.22561976,7
88,4.0570793,0.0403033,8
89,5.4666853,0.7112696,9
90,1.6942384,0.37288252,0
91,5.1881833,0.5315211,1
92,2.557759,0.47325832,2
93,0.74614376,0.3854597,3
94,5.6228347,0.017006239,4
95,5.937608,0.5643529,5
96,2.1638372,0.72545403,6
97,0.015735405,0.12928553,7
98,5.0643263,0.45204198,8
99,6.3904676,0.5524553,9
100,0.5999494,0.92027956,0
101,7.185182,0.25672394,1
102,5.5566974,0.75369155,2
103,0.9257572,0.38604394,3
104,4.5601807,0.16221197,4
105,4.0533614,0.40632927,5
106,3.5829875,0.4507324,6
107,0.17779225,0.6322722,7
108,5.9868884,0.39374492,8
109,2.8486452,0.50547135,9
110,2.5272374,0.7954207,0
111,7.043572,0.4749053,1
112,3.436092,0.37959054,2
113,6.5690846,0.16912761,3
114,1.9268345,0.5044423,4
115,5.8744516,0.63085,5
116,7.3872085,0.43178603,6
117,0.387478,0.38601235,7
118,0.4016961,0.3480288,8
119,3.1779366,0.42380026,9
120,2.4527702,0.24099788,0
121,5.6324034,0.34605217,1
122,5.7872744,0.29140452,2
123,2.486822,0.21157591,3
124,2.3612454,0.3196175,4
125,7.2222824,0.16005902,5
126,6.2419677,0.23611349,6
127,6.520995,0.4914808,7
128,2.6809244,0.25538003,8
129,4.426969,0.5905402,9
130,2.7845335,0.620518,0
131,8.833635,0.31837282,1
132,1.4647601,0.6625033,2
133,4.316014,0.22648653,3
134,2.6406956,0.15556616,4
135,2.881304,0.3835623,5
136,3.7784615,0.629363,6
137,3.2390103,0.6870883,7
138,1.4942231,0.7142422,8
139,2.84716,0.46896413,9
140,3.1839857,0.5916358,0
141,6.652647,0.3533157,1
142,3.2497942,0.31560954,2
143,0.8800364,0.33326977,3
144,0.8190686,0.49578044,4
145,4.2968073,0.31252152,5
146,7.7362256,0.30373064,6
147,1.667826,0.54017496,7
148,1.310184,0.34807134,8
149,4.750616,0.59396136,9
150,0.8425447,0.30439916,0
151,8.157217,0.3854454,1
152,4.2299285,0.47326607,2
153,0.7115697,0.15757534,3
154,2.774773,0.29224384,4
155,4.4609776,0.29249367,5
156,2.3633404,0.5236518,6
157,0.1351627,0.4328552,7
158,2.1507087,0.32399347,8
159,2.4076867,0.9170732,9
160,1.9423089,0.83659613,0
161,5.4101377,0.24516466,1
162,5.334987,0.40470204,2
163,5.572453,0.4002886,3
164,1.2203441,0.27866584,4
165,5.6977415,0.20713857,5
166,4.633588,0.254366,6
167,0.052635826,0.4784114,7
168,1.47987,0.7359294,8
169,1.9156852,0.18613929,9
170,2.06215,0.40987778,0
171,3.6372974,0.7880389,1
172,3.0921233,0.58952904,2
173,1.0639465,0.6229315,3
174,1.4283681,0.28733265,4
175,6.435804,0.2391346,5
176,6.782556,0.5509851,6
